Large Category,Sub Category,Source,Category,Vendor,Contact #,Address 1,Address 2,City,State,Zip,Country,Phone,Email,URL,Current Option Period End Date,Ultimate Contract End Date,SAM UEI,"Socio-Economic Indicators 
 (only relative codes will appear for a contract)",,,,,,,,,,,,Contractor T&Cs/Pricelist,View Catalog
Information Technology , IT Solutions,MAS,518210C ,BTAS INC,47QRAA20D006J,4391 DAYTON XENIA RD,,BEAVERCREEK,OH,45432-1803,,937931-9431,contracts@btas.com,http://BTAS.com,"May 19, 2025","May 19, 2040",CWCNXGC5FFR3,s,,w,wo,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/47QRAA20D006J/47QRAA20D006J_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QRAA20D006J&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,"BUCHANAN & EDWARDS, INC.",47QTCA18D00EV,8200 GREENSBORO DR STE 1100,,MCLEAN,VA,22102-4926,,7035355511,contracts@buchanan-edwards.com,http://www.buchanan-edwards.com,"Jun 24, 2028","Jun 24, 2038",S4S3YCM27KM1,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA18D00EV/47QTCA18D00EV_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA18D00EV&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,"C2 LABS, INC.",47QTCA20D009U,1775 TYSONS BLVD,FL 5,TYSONS,VA,22102-4285,,(202)975-0857,cthomas@c2labs.com,www.c2labs.com,"May 7, 2025","May 7, 2040",DX5JULG8AMF6,s,,,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA20D009U/47QTCA20D009U_online.htm,
Information Technology , IT Solutions,MAS,518210C ,C2SCONSULTINGGROUP LLC,47QTCA19D002R,"12950 WORLDGATE DR STE 450,",,HERNDON,VA,20170-6044,,(571)420-2333,daly@c2sconsultinggroup.com,www.c2sconsultinggroup.com,"Nov 28, 2023","Nov 28, 2038",H9SPMNLAYCA5,s,,w,wo,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA19D002R/47QTCA19D002R_online.htm,
Information Technology , IT Solutions,MAS,518210C ,"CACI NSS, LLC",GS-35F-349CA,14370 NEWBROOK DR,,CHANTILLY,VA,20151-4206,,703.679.3866,cacigsa@caci.com,www.caci.com,"Jun 1, 2025","Jun 1, 2035",EELEC8QCC3N8,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F349CA/GS35F349CA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-349CA&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,CANOPY MANAGEMENT CONSULTING GROUP LLC,47QRAA23D001H,118 N MONROE ST,STE 402,TALLAHASSEE,FL,32301-1531,,8507666527,Damon.Steffens@cmcgfla.com,http://www.canopymcgroup.com/,"Nov 15, 2027","Nov 15, 2042",TALLQMFBKNR9,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QRAA23D001H/47QRAA23D001H_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QRAA23D001H&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,CAPGEMINI GOVERNMENT SOLUTIONS LLC,47QTCA18D00A2,1765 GREENSBORO STATION PL,STE 300,MC LEAN,VA,22102-3472,,571-336-1600,Diego.Plaza@capgemini-gs.com,http://www.capgemini-gs.com,"Apr 5, 2028","Apr 5, 2038",DR6MQ56MGFA5,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA18D00A2/47QTCA18D00A2_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA18D00A2&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,CAPITAL CONSULTING LLC,47QTCA20D0084,1205 GOOD HOPE RD SE STE 203,,WASHINGTON,DC,20020-6935,,7032865426,mperch@roadmapc.com,http://www.tharseo.com,"Mar 26, 2025","Mar 26, 2040",TVB3LPNX2Z79,s,,,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA20D0084/47QTCA20D0084_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA20D0084&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,CARAHSOFT TECHNOLOGY CORPORATION,GS-35F-0119Y,11493 SUNSET HILLS RD,STE 100,RESTON,VA,20190-5230,,(703) 871-8500,contracts@carahsoft.com,http://www.carahsoft.com,"Dec 19, 2026","Dec 19, 2031",DT8KJHZXVJH5,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0119Y/GS35F0119Y_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0119Y&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,CARAHSOFT TECHNOLOGY CORPORATION,47QSWA18D008F,11493 SUNSET HILLS RD,STE 100,RESTON,VA,20190-5230,,703-871-8500,contracts@carahsoft.com,http://www.carahsoft.com,"Aug 21, 2023","Aug 21, 2038",DT8KJHZXVJH5,,o,,,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/47QSWA18D008F/47QSWA18D008F_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QSWA18D008F&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,"CARTER GROUP LLC, THE",47QTCA22D0066,26 N. KING STREET,SUITE 310,LEESBURG,VA,20176-2846,,571-206-8640,angela.carter@cartergroupconsultants.com,http://https://www.cartergroupconsultants.com,"Mar 23, 2027","Mar 23, 2042",DQJTHDMH3553,s,,w,wo,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA22D0066/47QTCA22D0066_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA22D0066&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,"CASEPOINT, LLC",47QTCA18D00BZ,7900 TYSONS ONE PL STE 680,,TYSONS,VA,22102-5971,,703-738-4408,ahilbert@casepoint.com,http://www.casepoint.com,"May 10, 2023","May 10, 2038",NNBKLLXPY4L6,s,,,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA18D00BZ/47QTCA18D00BZ_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA18D00BZ&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,CASK NX LLC,47QTCA21D002F,8910 UNIVERSITY CENTER LN STE 40,,SAN DIEGO,CA,92121-1025,,866.535.8915,contracts@caskllc.com,http://https://casknx.com/,"Dec 2, 2025","Dec 2, 2040",VAE5YNUNDFA5,s,,,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA21D002F/47QTCA21D002F_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA21D002F&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,"CASTILLO TECHNOLOGIES, LLC",47QTCA23D000J,6401 W POST RD,,CHANDLER,AZ,85226-1163,,602-443-6800,alan.castillo@cloudcomputingtechnologies.com,http://https://cloudcomputingtechnologies.com,"Oct 16, 2027","Oct 16, 2042",GJH3KYQ64BW9,s,,,,,,dv,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA23D000J/47QTCA23D000J_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA23D000J&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,CBEYONDATA LLC,GS-00F-205CA,9048 JOHN SUTHERLAND LA,,LORTON,VA,22079-3474,,703-690-5730,Gray.Beck@cBEYONData.com,http://www.cbeyondata.com,"Jul 14, 2025","Jul 14, 2035",CLBUNVMCNN98,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS00F205CA/GS00F205CA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-00F-205CA&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,"CDO TECHNOLOGIES, INC.",47QTCA19D000H,5200 SPRINGFIELD ST STE 320,,DAYTON,OH,45431-1272,,937-258-0022,karen.rheinberger@cdotech.com,http:///www.cdotech.com,"Oct 8, 2023","Oct 8, 2038",XZPLFFXMV1K9,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA19D000H/47QTCA19D000H_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA19D000H&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,CDW GOVERNMENT LLC,47QTCA18D004K,230 N MILWAUKEE AVE,,VERNON HILLS,IL,60061-4304,,(800)808-4239,smccurrin@cdwg.com,http://www.cdwg.com,"Dec 21, 2027","Dec 21, 2037",PHZDZ8SJ5CM1,,o,,,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/47QTCA18D004K/47QTCA18D004K_online.htm,
Information Technology , IT Solutions,MAS,518210C ,CDW GOVERNMENT LLC,GS-35F-0085U,230 N MILWAUKEE AVE,,VERNON HILLS,IL,60061-4304,,800-808-4239,gsaportal@cdw.com,http://www.cdwg.com,"Nov 8, 2027","Nov 8, 2027",PHZDZ8SJ5CM1,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0085U/GS35F0085U_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0085U&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,"CERTIFIED TECHNICAL EXPERTS, INC.",47QTCA18D002H,1690 ROBERTS BLVD NW STE 104,,KENNESAW,GA,30144-7829,,3334623909,eugenetinker@ctex-inc.com,http://www.ctex-inc.com,"Nov 18, 2027","Nov 18, 2037",LJ6WAMTZN7V8,s,,,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA18D002H/47QTCA18D002H_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA18D002H&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,CFOCUS SOFTWARE INCORPORATED,GS-35F-499AA,10536 JOYCETON DR,,UPPER MARLBORO,MD,20774-1332,,301-499-2650,jasson.walker@cfocussoftware.com,http://cfocussoftware.com,"Aug 31, 2023","Aug 31, 2033",FV1XXVFWLGN3,s,,,,,,,d,8a,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F499AA/GS35F499AA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-499AA&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,CGI FEDERAL INC.,GS-35F-281DA,12601 FAIR LAKES CIR,,FAIRFAX,VA,22033-4902,,7032274652,gsamas@cgifederal.com,http://https://www.cgi.com/us/en-us/federal,"Apr 21, 2026","Apr 21, 2036",TRKEP1HEBNS5,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F281DA/GS35F281DA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-281DA&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,CHAGS HEALTH INFORMATION TECHNOLOGY LLC,GS-35F-381DA,10500 LITTLE PATUXENT PKWY STE 4,,COLUMBIA,MD,21044-3563,,301-850-0634,schaganti@c-hit.com,http://www.c-hit.com,"Jun 22, 2026","Jun 22, 2036",E345MWMJKB17,s,,w,wo,ew,,,d,8a,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F381DA/GS35F381DA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-381DA&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,"CHAKRABARTI MANAGEMENT CONSULTANCY, INC",47QTCA20D0094,10306 EATON PL STE 520,,FAIRFAX,VA,22030-2233,,301-325-6040,gary.nemirovsky@c-mci.com,http://www.c-mci.com,"Apr 13, 2025","Apr 13, 2040",F9J1SXHZH5A8,s,,,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA20D0094/47QTCA20D0094_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA20D0094&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,CHERRY BEKAERT LLP,47QRAA22D006H,200 S 10TH ST STE 900,,RICHMOND,VA,23219-4064,,703-584-0260,epoppe@cbh.com,http://www.cbh.com,"Mar 8, 2027","Mar 8, 2042",WJPNLPA4SEW8,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QRAA22D006H/47QRAA22D006H_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QRAA22D006H&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,CHEVIN FLEET SOLUTIONS LLC,GS-35F-0721R,347 LUNENBURG ST,,FITCHBURG,MA,01420-4505,,978-540-9970 EXT 410,cynthia.laroche@chevinfleet.com,http://www.chevinfleet.com,"Jul 10, 2025","Jul 10, 2025",GJPTAMFL4894,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0721R/GS35F0721R_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0721R&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,"CLARK, TIMOTHY",47QTCA19D00E7,2125 VENTURA PL,,SANTA CLARA,CA,95051-1623,,(408)561-8371,tclark@clarkconsultants.net,http://www.clarkconsultants.net,"Jun 20, 2024","Jun 20, 2039",NN7JPCAB5H45,s,,,,,v,,,,,Y,Y,,
Information Technology , IT Solutions,MAS,518210C ,CLOSURE TECHNOLOGIES INC.,47QTCA22D004M,15409 ADMIRAL BAKER CIR,,HAYMARKET,VA,20169-8183,,703-856-5664,tyran.green@closure-tech.com,http://www.closure-tech.com,"Feb 8, 2027","Feb 8, 2042",RP1ND3RCTND6,s,,,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA22D004M/47QTCA22D004M_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA22D004M&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,CLOUD ALLIANCE INCORPORATED,47QTCA22D003T,1117 TOWLSTON RD,,MC LEAN,VA,22102-1112,,(703)655-4470,yang.li@cloudalliance.tech,,"Jan 25, 2027","Jan 25, 2042",GLEXF85SFAF8,s,,,,,,,d,,,Y,Y,,
Information Technology , IT Solutions,MAS,518210C ,"CLOUD LAKE TECHNOLOGY, LLC",47QTCA20D00AT,2553 DULLES VIEW DR,STE 700,HERNDON,VA,20171-5228,,703-766-6260,sanjeev.hirani@akima.com,http://www.cloudlakellc.com,"Jun 2, 2025","Jun 2, 2040",X8AWGED37S77,s,,,,,,,d,8a,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA20D00AT/47QTCA20D00AT_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA20D00AT&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,"CLOUD NAVIGATOR, INC.",GS-35F-618GA,2551 WELAUNEE BLVD,,TALLAHASSEE,FL,32308-4500,,850-684-8150,mark.alexander@cloudnav.com,http://cloudnav.com,"Aug 9, 2027","Aug 9, 2037",K7RVVS7FHHK6,s,,,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F618GA/GS35F618GA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-618GA&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,CLOUD7WORKS INC,47QTCA18D001D,722 E MARKET ST STE 102 # A5,,LEESBURG,VA,20176-4475,,7035081378,mkv@cloud7works.com,http://www.cloud7works.com,"Oct 25, 2027","Oct 25, 2037",X3YEDNACC4K5,s,,w,wo,ew,,,d,8a,,Y,,https://www.gsaadvantage.gov/ref_text/47QTCA18D001D/47QTCA18D001D_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA18D001D&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,CLOUDINITY INC,47QTCA23D000F,7651 MILL SPRINGS DR,,DUBLIN,OH,43016-8019,,6148938647,srikanth.gunday@cloudinityinc.com,http://www.cloudinityinc.com/,"Oct 12, 2027","Oct 12, 2042",GY7JAPR2XVA5,s,,,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA23D000F/47QTCA23D000F_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA23D000F&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,"CMS ADVERTISING GROUP, LLC",GS-35F-463GA,3100 CLARENDON BLVD SUITE 200,,ARLINGTON,VA,22201-5302,,703-243-9207,sd@materiell.com,http://www.materiell.com,"May 29, 2027","May 29, 2037",EQ8LD9GE1147,s,,w,wo,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F463GA/GS35F463GA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-463GA&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,CODE SCRATCH LLC,47QTCA21D00A7,437 FAIRTREE DR,,SEVERNA PARK,MD,21146-3131,,717-469-5182,craig@codescratch.com,http://codescratch.com,"May 25, 2026","May 25, 2041",XRDDJ6FMLX27,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA21D00A7/47QTCA21D00A7_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA21D00A7&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,"COGNOSANTE MVH, LLC",47QTCA19D00AJ,3110 FAIRVIEW PARK DR STE 800,,FALLS CHURCH,VA,22042-4552,,7032066079,Contracts@Cognosante.com,http://www.cognosante.com,"Apr 23, 2024","Apr 23, 2039",XDDKMXTVJSN8,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA19D00AJ/47QTCA19D00AJ_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA19D00AJ&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,COLEY & ASSOCIATES INC,GS-35F-0590N,211 CHAMPIONS RDG,,SPRING BRANCH,TX,78070-6200,,210.402.6766,bdteam@coleysolutions.com,http://www.coleygts.com,"May 8, 2023","May 8, 2023",MFXCSVWL48J7,s,,,,,,dv,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0590N/GS35F0590N_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0590N&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,"COLLABRALINK TECHNOLOGIES, INCORPORATED",GS-35F-0398V,8405 GREENSBORO DR,SUITE 600,MC LEAN,VA,22102-5107,,703-639-1780,jmccauley@gswell.com,www.collabralink.com,"Apr 30, 2024","Apr 30, 2029",JNFEJMSLMXW7,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0398V/GS35F0398V_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0398V&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,"COLLECTOR SYSTEMS, LLC",GS-35F-131DA,169 HUDSON ST,,NEW YORK,NY,10013-2153,,(561)640-9171,tmascia@dkahome.com,http://www.collectorsystems.com,"Jan 11, 2026","Jan 11, 2036",CBHEZGQ9W571,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F131DA/GS35F131DA_online.htm,
Information Technology , IT Solutions,MAS,518210C ,COMMUNICATIONS TRAINING ANALYSIS CORPORATION,GS-35F-256CA,"3120 FAIRVIEW PARK DRIVE, SUITE",,FALLS CHURCH,VA,22042-4504,,(703) 289-3812,droyal@ctacorp.com,http://www.ctacorp.com,"Mar 19, 2025","Mar 19, 2035",ZL8ELG1ULWW5,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F256CA/GS35F256CA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-256CA&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,"COMMUNITYFORCE, INC.",47QTCA18D00FT,44335 PREMIER PLAZA STE 10,,ASHBURN,VA,20147-5051,,703-939-0084,khaja@communityforce.com,http://www.communityforce.com,"Jul 9, 2023","Jul 9, 2038",RKYDLCGDCHM3,s,,,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA18D00FT/47QTCA18D00FT_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA18D00FT&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,"COMPANION DATA SERVICES, LLC",GS-35F-0530Y,2401 FARAWAY DRIVE,AF 789,COLUMBIA,SC,29219,,803-264-2312,CDS.GSASchedule70@companiondataservices.com,http://www.companiondataservices.com/,"Jul 24, 2027","Jul 24, 2032",FMV5MKKUNH36,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0530Y/GS35F0530Y_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0530Y&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,"COMPETITIVE INNOVATIONS, LLC",47QTCA20D0055,200 N GLEBE RD STE 1025,,ARLINGTON,VA,22203-3759,,703-698-5000,mkennedy@cillc.com,http://www.cillc.com,"Jan 28, 2025","Jan 28, 2040",GCQ7KCPCCEF1,s,,,,,,,,,h,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA20D0055/47QTCA20D0055_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA20D0055&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,COMPUTER SOLUTIONS EAST INC.,47QTCA19D00B5,481 MAIN ST STE 100,,NEW ROCHELLE,NY,10801-6324,,(914)355-9541,government@computersolutionseast.com,https://www.computersolutionseast.com,"May 1, 2024","May 1, 2039",HNMRDA16QGM9,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA19D00B5/47QTCA19D00B5_online.htm,
Information Technology , IT Solutions,MAS,518210C ,"COMPUTER TECHNOLOGIES CONSULTANTS, INC.",47QTCA20D009M,10411 MOTOR CITY DR,STE 500,BETHESDA,MD,20817-1008,,240-547-0090,susie@ctc-usa.com,http://www.ctc-usa.com,"Apr 30, 2025","Apr 30, 2040",W8GRM2ZJEPZ8,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA20D009M/47QTCA20D009M_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA20D009M&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,"CONFI-CHEK, INC.",47QTCA19D001T,1915 21ST ST,,SACRAMENTO,CA,95811-6813,,(916)825-4901,Scott.Johnson@enformion.com,,"Nov 1, 2023","Nov 1, 2038",VX5LZSMTSS77,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA19D001T/47QTCA19D001T_online.htm,
Information Technology , IT Solutions,MAS,518210C ,CONQUEST TECHNOLOGY SERVICES CORP.,GS-35F-538GA,2900 MONARCH LAKES BLVD,STE 302,MIRAMAR,FL,33027-3987,,2096100658,aprimack@conquestcyber.com,http://https://conquestcyber.com/,"Jul 12, 2027","Jul 12, 2037",LLD2NLKEMVB3,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F538GA/GS35F538GA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-538GA&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,"CONSELARA, LLC",47QTCA22D0051,3 BETHESDA METRO CENTER STE 700,,BETHESDA,MD,20814-6300,,202-957-6259,daniyal.syed@conselara.com,http://www.conselara.com,"Feb 17, 2027","Feb 17, 2042",Q77DLNA8FLX7,s,,,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA22D0051/47QTCA22D0051_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA22D0051&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,CONSEQTA TECHNOLOGY LLC,47QTCA21D008P,1201 WILSON BLVD # 25-135,,ARLINGTON,VA,22209-2300,,202-320-3609,vkethineni@conseqta.com,http://conseqta.com,"Apr 22, 2026","Apr 22, 2041",NNKGJ5KX86N9,s,,w,wo,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/47QTCA21D008P/47QTCA21D008P_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA21D008P&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,"CONSOLIDATED COMPUTING, INC.",GS-35F-032GA,380 MOREHOUSE RD,,EASTON,CT,06612-1651,,203-268-3455,davel@consolidatedcomputing.com,http://www.Consolidated Computing.com,"Oct 18, 2026","Oct 18, 2036",KBMEF1FTTCS1,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F032GA/GS35F032GA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-032GA&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,CONSTRUCTURE INC.,47QTCA21D00EF,13869 REMBRANDT WAY,,CHANTILLY,VA,20151-3259,,571-533-1112,hrangar@c-gc.com,http://www.c-gc.com,"Sep 1, 2026","Sep 1, 2041",FJEBF8Y9JUL6,s,,,,,,,d,8a,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA21D00EF/47QTCA21D00EF_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA21D00EF&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,CONVISO INC.,47QTCA21D00CJ,312 E MAIN ST,STE 200,LURAY,VA,22835-2030,,202-290-8286,ayoung@convisoinc.com,http://www.convisoinc.com,"Jul 19, 2026","Jul 19, 2041",M9RXNQNWM174,s,,,,,,,d,,h,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA21D00CJ/47QTCA21D00CJ_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA21D00CJ&sin=518210C&src=elib&app=cat
Information Technology , IT Solutions,MAS,518210C ,CORASCLOUD INCORPORATED,47QTCA17D000A,7918 JONES BRANCH DR,STE 800,MC LEAN,VA,22102-3347,,703-797-1881,GSA@coras.com,http://www.coras.com,"Oct 9, 2027","Oct 9, 2037",N2D4L65472N5,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA17D000A/47QTCA17D000A_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA17D000A&sin=518210C&src=elib&app=cat
