Large Category,Sub Category,Source,Category,Vendor,Contact #,Address 1,Address 2,City,State,Zip,Country,Phone,Email,URL,Current Option Period End Date,Ultimate Contract End Date,SAM UEI,"Socio-Economic Indicators 
 (only relative codes will appear for a contract)",,,,,,,,,,,,Contractor T&Cs/Pricelist,View Catalog
Information Technology , IT Software,MAS,511210 ,"BINTI, INC.",47QTCA20D00EJ,1212 BROADWAY STE 200,,OAKLAND,CA,94612-1805,,(760)550-1968,jamie@binti.com,binti.com,"Sep 1, 2025","Sep 1, 2040",F2HLMJKKP6J8,s,,,,,,,,,,,Y,https://www.gsaadvantage.gov/ref_text/47QTCA20D00EJ/47QTCA20D00EJ_online.htm,
Information Technology , IT Software,MAS,511210 ,"BIO-OPTRONICS, INC",GS-35F-378BA,1890 WINTON RD S STE 190,,ROCHESTER,NY,14618-4009,,(585)272-1960,MKamish@Bio-Optronics.com,http://www.bio-optronics.com,"May 29, 2024","May 29, 2034",EN3MJRF5GB55,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F378BA/GS35F378BA_online.htm,
Information Technology , IT Software,MAS,511210 ,"BISCOM, INC.",GS-35F-529GA,10 TECHNOLOGY PARK DR STE 102,,WESTFORD,MA,01886-3175,,978-367-3517,jlane@Biscom.com,http://www.biscom.com,"Jul 4, 2027","Jul 4, 2037",WBUXANB92ZH3,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F529GA/GS35F529GA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-529GA&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,BITSCOPIC INC,GS-35F-362CA,10866 WILSHIRE BLVD STE 400,,LOS ANGELES,CA,90024-4338,,2066583634,founders@bitscopic.com,http://bitscopic.com,"Jun 11, 2025","Jun 11, 2035",KTMNK3RAF749,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F362CA/GS35F362CA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-362CA&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,BIZFLOW CORP.,GS-35F-250BA,3141 FAIRVIEW PARK DR STE 850,,FALLS CHURCH,VA,22042-4537,,703-645-4562,slee@bizflow.com,http://www.bizflow.com,"Mar 4, 2024","Mar 4, 2034",J1RCMLE5B4H5,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F250BA/GS35F250BA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-250BA&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,"BIZNEWS24.COM, INC.",47QTCA23D001Q,9 TRAFALGAR SQ STE 150,,NASHUA,NH,03063-1978,,(617)803-8960,bsullivan@pinpointglobal.com,http://www.pinpointglobal.com,"Nov 20, 2027","Nov 20, 2042",S4G4LMJQ4DL5,s,,,,,,,,,,Y,Y,,
Information Technology , IT Software,MAS,511210 ,"BIZZELL GROUP LLC, THE",47QRAA18D00FZ,8201 CORPORATE DR,9TH FLOOR,CHEVERLY,MD,20785-2262,,301-459-0100,ABIZZELL@THEBIZZELLGROUP.COM,http://www.thebizzellgroup.com,"Sep 18, 2023","Sep 18, 2038",KGJUK3TUQ416,s,,,,,,,d,8a,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QRAA18D00FZ/47QRAA18D00FZ_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QRAA18D00FZ&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,"BLUE CARDINAL, LLC",GS-35F-0919R,"800 ADAMS AVE., SUITE 120",,NORRISTOWN,PA,19403-2325,,610-717-1853,office@blue-cardinal.net,http://www.blue-cardinal.net,"Oct 5, 2025","Oct 5, 2025",JRH1NS1G3EM5,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0919R/GS35F0919R_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0919R&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,BLUE GLACIER MANAGEMENT GROUP INC.,GS-35F-0440W,4203 S BELLAIRE CIR,,ENGLEWOOD,CO,80113-5030,,703-791-9417,Derek.Padden@blueglacier.com,http://https://www.blueglacier.com,"May 12, 2025","May 12, 2030",ELZGZ6JZZWL9,s,,,,,,dv,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0440W/GS35F0440W_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0440W&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,"BLUE RIDGE NETWORKS, INC.",47QTCA22D00DB,14120 PARKE LONG CT,STE 103,CHANTILLY,VA,20151-1646,,703-631-7691,dwilson@blueridgenetworks.com,http://www.blueridgenetworks.com,"Sep 19, 2027","Sep 19, 2042",F54TMRP8AHJ8,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA22D00DB/47QTCA22D00DB_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA22D00DB&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,"BLUE RIDGE NETWORKS, INC.",GS-35F-0678N,14120 PARKE LONG CT,STE 103,CHANTILLY,VA,20151-1646,,703-631-0700,dwilson@blueridgenetworks.com,http://www.blueridgenetworks.com,"Jun 5, 2023","Jun 5, 2023",F54TMRP8AHJ8,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0678N/GS35F0678N_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0678N&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,BLUE TECH INC.,47QTCA18D00GX,4025 HANCOCK ST,STE 100,SAN DIEGO,CA,92110-5167,,800.456.1410,GSA@BLUETECH.COM,http://www.bluetech.com,"Jul 23, 2023","Jul 23, 2038",MDC5LDZKQAM4,s,,w,wo,,,,,,h,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA18D00GX/47QTCA18D00GX_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA18D00GX&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,"BMC SOFTWARE, INC.",47QTCA18D0038,2103 CITYWEST BLVD STE 2100,,HOUSTON,TX,77042-2857,,713-918-2950,nancy_kuhn@bmc.com,http://www.bmc.com,"Nov 30, 2027","Nov 30, 2037",N2TKCKTA3MH3,,o,,,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/47QTCA18D0038/47QTCA18D0038_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA18D0038&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,"BMC SOFTWARE, INC.",GS-35F-0340W,2103 CITYWEST BLVD STE 2100,,HOUSTON,TX,77042-2857,,713-918-2621,LISA_GALLAGHER@BMC.COM,http://www.bmc.com,"Mar 23, 2025","Mar 23, 2030",N2TKCKTA3MH3,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0340W/GS35F0340W_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0340W&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,"BOLDPLANNING, INC.",GS-35F-0301Y,480 DUKE DR STE 130,,FRANKLIN,TN,37067-2792,,615-469-5558,admin@boldplanning.com,http://www.boldplanning.com,"Mar 28, 2027","Mar 28, 2032",U9MKYFF6JJZ8,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0301Y/GS35F0301Y_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0301Y&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,"BOSTON CYBERNETICS INSTITUTE, PBC",47QTCA20D001G,453 WASHINGTON STREET,#8A,BOSTON,MA,02111,,5407355013,cjlawson@bostoncybernetics.org,http://https://www.bostoncyber.org/,"Oct 28, 2024","Oct 28, 2039",PJX3K4KAVBD4,s,,,,,v,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA20D001G/47QTCA20D001G_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA20D001G&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,"BOUNDLESS ASSISTIVE TECHNOLOGY, LLC",GS-35F-526BA,7490 SW BRIDGEPORT RD,,PORTLAND,OR,97224-7207,,(503)544-9978,dennis@boundlessat.com,http://www.boundlessat.com/,"Sep 17, 2024","Sep 17, 2034",YQ6RN5TP8A91,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F526BA/GS35F526BA_online.htm,
Information Technology , IT Software,MAS,511210 ,"BPS VENTURES II, LLC",47QTCA22D000K,1696 BEDFORD RD,,COLUMBUS,OH,43212-2002,,(614) 392-5198 x106,mbuchy@bpstechnologies.com,www.bpstechnologies.com,"Oct 7, 2026","Oct 7, 2041",GHD7ZK1DVF61,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA22D000K/47QTCA22D000K_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA22D000K&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,"BRANDES ASSOCIATES, INC.",47QTCA20D00ET,9220 KIMMER DR STE 175,,LONE TREE,CO,80124-2879,,703-350-2472,wstewart@brandesassociates.com,http://www.brandesassociates.com,"Sep 9, 2025","Sep 9, 2040",QGEYKEC8HHP5,s,,,,,,,,,,,Y,https://www.gsaadvantage.gov/ref_text/47QTCA20D00ET/47QTCA20D00ET_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA20D00ET&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,BRIDGE INTELLIGENCE LLC,47QTCA19D00MS,1215 LIVINGSTON AVE STE 308,,NORTH BRUNSWICK,NJ,08902-3834,,(407)430-5216,hooman@bridge-intel.com,www.bridge-intel.com,"Sep 26, 2024","Sep 26, 2039",SWTMU6PL3VJ8,s,,,,,,,,,,Y,Y,,
Information Technology , IT Software,MAS,511210 ,"BRUIN GROUP, LLC",47QTCA20D00DH,55 WATER ST FLOOR 32,,NEW YORK,NY,10041-3299,,(212)607-2150,pgerard@bruin.com,https://www.bruin.com,"Aug 5, 2025","Aug 5, 2040",KWPQN4AHFLP4,,o,,,,,,,,,,Y,https://www.gsaadvantage.gov/ref_text/47QTCA20D00DH/47QTCA20D00DH_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA20D00DH&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,"BRYTECH, INC.",GS-35F-575AA,1954 AIRPORT RD STE 288,,CHAMBLEE,GA,30341-4967,,770-433-2545,cevans@brytechinc.com,http://www.brytech.com,"Sep 23, 2023","Sep 23, 2033",CHNNG7Z26293,s,,,,,,dv,,,h,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F575AA/GS35F575AA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-575AA&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,"BTI COMMUNICATIONS GROUP, LTD.",47QTCA21D00BA,1441 BRANDING AVE STE 200,,DOWNERS GROVE,IL,60515-5624,,562-298-5028,cmoore@btigroup.com,http://www.btigroup.com/,"Jun 15, 2026","Jun 15, 2041",HF12FHC3M2F5,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA21D00BA/47QTCA21D00BA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA21D00BA&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,"BUFFALO COMPUTER GRAPHICS, INC.",GS-35F-531BA,4185 BAYVIEW RD,,BUFFALO,NY,14219-2732,,716-822-8668,KLOVEJOY@BCGENG.COM,http://www.disasterlan.com,"Sep 23, 2024","Sep 23, 2034",DHVZKSL7KWX1,s,,,,,v,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F531BA/GS35F531BA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-531BA&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,BUREAU OF INTERNET ACCESSIBILITY INC.,47QTCA20D0059,4474 POST ROAD,,EAST GREENWICH,RI,02818-4124,,(804)313-6405,mtaylor@winvale.com,http://www.boia.org,"Jan 28, 2025","Jan 28, 2040",WEL4XA8MQLH5,s,,,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA20D0059/47QTCA20D0059_online.htm,
Information Technology , IT Software,MAS,511210 ,"BUSINESS PRODUCTS GROUP, INC.",GS-35F-0029T,2020 K ST NW STE 1100,,WASHINGTON,DC,20006-1806,,202-719-6906,bill.barton@am.jll.com,http://www.us.jll.com,"Oct 14, 2026","Oct 14, 2026",QFDDKN9SHT64,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0029T/GS35F0029T_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0029T&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,BY LIGHT PROFESSIONAL IT SERVICES LLC,GS-35F-0308U,8484 WESTPARK DR STE 600,,MCLEAN,VA,22102-3590,,703-224-1000,gsapo@bylight.com,http://WWW.BYLIGHT.COM,"Mar 16, 2023","Mar 16, 2028",NKKQE6FG4C28,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0308U/GS35F0308U_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0308U&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,BZ DEFENSE LLC,47QSEA20D0073,1855 1ST AVE,STE 103,SAN DIEGO,CA,92101-2650,,1 888 305-5357,GSASales@BZDefense.com,http://bzdefense.com/,"May 26, 2025","May 26, 2040",L8GHFAS7N2M1,s,,w,wo,ew,,,d,,h,Y,Y,https://www.gsaadvantage.gov/ref_text/47QSEA20D0073/47QSEA20D0073_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QSEA20D0073&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,CABLETIME LIMITED,47QTCA19D002U,64 GREENHAM ROAD,,NEWBURY,,RG14 7HX,UNITED KINGDOM,973-770-8070,r.jones@cabletime.com,http://www.cabletime.com,"Dec 2, 2023","Dec 2, 2038",ZDNDPRD4BAM7,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA19D002U/47QTCA19D002U_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA19D002U&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,"CACI NSS, LLC",GS-35F-349CA,14370 NEWBROOK DR,,CHANTILLY,VA,20151-4206,,703.679.3866,cacigsa@caci.com,www.caci.com,"Jun 1, 2025","Jun 1, 2035",EELEC8QCC3N8,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F349CA/GS35F349CA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-349CA&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,CAE USA MISSION SOLUTIONS INC,47QTCA19D002K,4908 TAMPA WEST BLVD,,TAMPA,FL,33634-2411,,757-378-5315,kerry.kuykendall@caemilusa.com,http://www.cae.com/cae-usa/cae-usa-msi/,"Nov 29, 2023","Nov 29, 2038",EB7FJB3QNJN8,,o,,,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/47QTCA19D002K/47QTCA19D002K_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA19D002K&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,"CALLOWAY & ASSOCIATES, INC.",47QTCA18D005X,8961 HARVEST OAKS DR STE 201,,RALEIGH,NC,27615-2077,,9197477486,cassandra@calloway-assoc.com,http://www.calloway-assoc.com,"Jan 22, 2028","Jan 22, 2038",JQ5KK3LYL1L4,s,,w,wo,ew,,dv,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA18D005X/47QTCA18D005X_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA18D005X&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,"CAMPUSLOGIC, INC.",47QTCA19D00E0,1340 S SPECTRUM BLVD STE 200,,CHANDLER,AZ,85286-8437,,(602)643-1300,gsa@campuslogic.com,,"Jun 18, 2024","Jun 18, 2039",CVHXZ5PEKZQ9,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA19D00E0/47QTCA19D00E0_online.htm,
Information Technology , IT Software,MAS,511210 ,"CANDA SOLUTIONS, LLC",47QTCA19D0031,12036 GREYSTONE DR,,MONROVIA,MD,21770-9408,,504.452.6179,andy.farrell@candasolutions.com,www.candaSolutions.com,"Dec 9, 2023","Dec 9, 2038",PSX4HJKZR115,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA19D0031/47QTCA19D0031_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA19D0031&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,CANFIELD CONSULTING GROUP LLC,GS-35F-019DA,4104 ALFALFA TER,STE 1,OLNEY,MD,20832-2962,,4107072783,rosy.canfield@cancgroup.com,http://www.phen-ai.com,"Oct 19, 2025","Oct 19, 2035",KDKGTD581J94,s,,w,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F019DA/GS35F019DA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-019DA&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,"CAPE ROMAIN SOLUTIONS, INC.",47QTCA20D00FL,4331 CHANCERY PARK DR,,FAIRFAX,VA,22030,,7036524411,milan.dandawate@crsi-us.com,http://www.crsi-us.com,"Sep 24, 2025","Sep 24, 2040",JYKBYJXDV7K5,s,,w,wo,,,,,,,,Y,https://www.gsaadvantage.gov/ref_text/47QTCA20D00FL/47QTCA20D00FL_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA20D00FL&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,CAPITAL CENTER FOR CREDIBILITY ASSESSMENT CORPORATION,47QSWA22D008A,5680 KING CENTRE DR STE 600,,ALEXANDRIA,VA,22315-5755,,703-507-3673,patroche@c3acorp.com,http://c3acorp.com/,"Aug 17, 2027","Aug 17, 2042",UTVYXKAAWRX1,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QSWA22D008A/47QSWA22D008A_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QSWA22D008A&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,"CAPITAL MANAGEMENT GROUP, INC.",47QTCA19D002E,286 POMONA AVE,,LONG BEACH,CA,90803-3534,,562-716-8603,GSHONTZ@CAPMGMTGROUP.COM,http://WWW.CAPMGMTGROUP.COM,"Nov 20, 2023","Nov 20, 2038",HASLNVXGH1K1,s,,w,wo,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA19D002E/47QTCA19D002E_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA19D002E&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,"CAPTURE TECHNOLOGIES, INC.",GS-35F-0190U,6060 SUNRISE VISTA DR,STE 3000,CITRUS HEIGHTS,CA,95610-7071,,916-443-5050,Jfranco@capturet.com,http://www.capturet.com,"Jan 9, 2028","Jan 9, 2028",MKBXE8CUPZ81,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0190U/GS35F0190U_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0190U&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,CARAHSOFT TECHNOLOGY CORPORATION,47QSWA18D008F,11493 SUNSET HILLS RD,STE 100,RESTON,VA,20190-5230,,703-871-8500,contracts@carahsoft.com,http://www.carahsoft.com,"Aug 21, 2023","Aug 21, 2038",DT8KJHZXVJH5,,o,,,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/47QSWA18D008F/47QSWA18D008F_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QSWA18D008F&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,CARAHSOFT TECHNOLOGY CORPORATION,GS-35F-0119Y,11493 SUNSET HILLS RD,STE 100,RESTON,VA,20190-5230,,(703) 871-8500,contracts@carahsoft.com,http://www.carahsoft.com,"Dec 19, 2026","Dec 19, 2031",DT8KJHZXVJH5,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0119Y/GS35F0119Y_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0119Y&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,"CAREVIEW COMMUNICATIONS, INC.",GS-07F-020AA,405 STATE HIGHWAY 121 BYP STE B2,,LEWISVILLE,TX,75067-4071,,770-656-8249,ldominy@care-view.com,http://www.care-view.com,"Oct 3, 2027","Oct 3, 2032",S2L8FBCH47F5,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS07F020AA/GS07F020AA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-07F-020AA&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,"CAROLINA ADVANCED DIGITAL, INC.",47QTCA20D00C4,1010 HIGH HOUSE RD,STE 300,CARY,NC,27513-3581,,919-460-1313,susan@cadinc.com,http://www.cadinc.com,"Jul 7, 2025","Jul 7, 2040",LG6LJC4VPD93,s,,,,,,dv,,,h,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA20D00C4/47QTCA20D00C4_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA20D00C4&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,CARTEGRAPH SYSTEMS LLC,GS-35F-0490X,3600 DIGITAL DR,,DUBUQUE,IA,52003-8962,,800-688-2656,rkoochagian@cartegraph.com,http://www.cartegraph.com,"Jul 19, 2026","Jul 19, 2031",XLFTN395HFC5,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0490X/GS35F0490X_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0490X&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,"CAS SEVERN, INC.",GS-35F-0380V,6201 CHEVY CHASE DR,,LAUREL,MD,20707-2916,,3017763400,smuchow@cassevern.com,HTTP://WWW.CASSEVERN.COM,"Apr 22, 2024","Apr 22, 2029",HMNQG2FZANL3,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0380V/GS35F0380V_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0380V&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,"CASEPOINT, LLC",47QTCA18D00BZ,7900 TYSONS ONE PL STE 680,,TYSONS,VA,22102-5971,,703-738-4408,ahilbert@casepoint.com,http://www.casepoint.com,"May 10, 2023","May 10, 2038",NNBKLLXPY4L6,s,,,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA18D00BZ/47QTCA18D00BZ_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA18D00BZ&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,"CAST SOFTWARE, INC.",GS-35F-0649S,321 W 44TH ST STE 501,,NEW YORK,NY,10036-5460,,212-871-8345,B.Herrin@castsoftware.com,http://www.castsoftware.com,"Sep 24, 2026","Sep 24, 2026",NF2CK3EEHLP4,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0649S/GS35F0649S_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0649S&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,"CATALYST COMMUNICATIONS TECHNOLOGIES, INC.",GS-35F-0633V,107 VISTA CENTRE DR,,FOREST,VA,24551-2601,,434-582-6146,jkelly@catcomtec.com,http://www.catcomtec.com,"Aug 6, 2024","Aug 6, 2029",K6SER3ZK3WF1,s,,,,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/GS35F0633V/GS35F0633V_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0633V&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,CBEYONDATA LLC,GS-00F-205CA,9048 JOHN SUTHERLAND LA,,LORTON,VA,22079-3474,,703-690-5730,Gray.Beck@cBEYONData.com,http://www.cbeyondata.com,"Jul 14, 2025","Jul 14, 2035",CLBUNVMCNN98,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS00F205CA/GS00F205CA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-00F-205CA&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,CBEYONDATA LLC,GS-35F-083AA,9048 JOHN SUTHERLAND LA,,LORTON,VA,22079-3474,,703-690-5730,Gray.Beck@cBEYONData.com,http://www.cbeyondata.com,"Nov 26, 2027","Nov 26, 2032",CLBUNVMCNN98,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F083AA/GS35F083AA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-083AA&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,"CDO TECHNOLOGIES, INC.",47QTCA19D000H,5200 SPRINGFIELD ST STE 320,,DAYTON,OH,45431-1272,,937-258-0022,karen.rheinberger@cdotech.com,http:///www.cdotech.com,"Oct 8, 2023","Oct 8, 2038",XZPLFFXMV1K9,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA19D000H/47QTCA19D000H_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA19D000H&sin=511210&src=elib&app=cat
Information Technology , IT Software,MAS,511210 ,CDW GOVERNMENT LLC,47QTCA18D004K,230 N MILWAUKEE AVE,,VERNON HILLS,IL,60061-4304,,(800)808-4239,smccurrin@cdwg.com,http://www.cdwg.com,"Dec 21, 2027","Dec 21, 2037",PHZDZ8SJ5CM1,,o,,,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/47QTCA18D004K/47QTCA18D004K_online.htm,
