Large Category,Sub Category,Source,Category,Vendor,Contact #,Address 1,Address 2,City,State,Zip,Country,Phone,Email,URL,Current Option Period End Date,Ultimate Contract End Date,SAM UEI,"Socio-Economic Indicators 
 (only relative codes will appear for a contract)",,,,,,,,,,,,Contractor T&Cs/Pricelist,View Catalog
Information Technology , IT Services,MAS,54151S ,"COPIAL BUSINESS STRATEGISTS, LLC",47QRAA19D00B8,1685 FOXHALL DR,,ATLANTA,GA,30338-7731,,404-918-7771,les.lewis@cb-strat.com,http://www.cb-strat.com,"Aug 8, 2024","Aug 8, 2039",TJZNT7D682L7,s,,w,wo,ew,,,d,8a,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QRAA19D00B8/47QRAA19D00B8_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QRAA19D00B8&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,CORANET CORP,GS-35F-156GA,277 FAIRFIELD RD,STE 320A,FAIRFIELD,NJ,07004-1949,,973-650-8921,RMarcucci@coranet.com,http://www.coranet.com,"Dec 27, 2026","Dec 27, 2036",KK47FBFW2QU8,s,,w,wo,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/GS35F156GA/GS35F156GA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-156GA&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"CORBALT, LLC",47QTCA21D00AC,3500 S DUPONT HWY STE AH-101,,DOVER,DE,19901-6041,,6505644833,james@corbalt.com,http://www.corbalt.com,"May 27, 2026","May 27, 2041",KKZ5L1KAN7N4,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA21D00AC/47QTCA21D00AC_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA21D00AC&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,CORDEV CORPORATION,47QTCA22D007Z,146 B HILLWOOD AVE,,FALLS CHURCH,VA,22046-2912,,703-237-2802,bobby.powell@cordev.net,http://www.cordev.net,"May 4, 2027","May 4, 2042",JUHQH72K3MJ6,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA22D007Z/47QTCA22D007Z_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA22D007Z&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"CORE BTS, INC.",GS-35F-0402V,5875 CASTLE CREEK PKWY N DR STE,,INDIANAPOLIS,IN,46250-4329,,608-661-7760,John.Cook@CoreBTS.com,http://www.corebts.com,"Apr 28, 2024","Apr 28, 2029",HH6HDVDF2C55,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0402V/GS35F0402V_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0402V&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,CORE-CSI LLC,GS-35F-590GA,20 PIDGEON HILL DR SUITE 106,,STERLING,VA,20165-6134,,703-627­9952,pulkit@core-csi.com,http://www.core-csi.com,"Aug 1, 2027","Aug 1, 2037",C9ZCK8Q7L4Z6,s,,,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F590GA/GS35F590GA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-590GA&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,COREBLOX LLC,GS-35F-018CA,1501 BROADWAY RM 12027,,NEW YORK,NY,10036-5601,,5085320873,chad.northrup@coreblox.com,http://www.coreblox.com,"Oct 8, 2024","Oct 8, 2034",KWRHYYCDZMM9,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F018CA/GS35F018CA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-018CA&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"COREHIVE COMPUTING, LLC",47QTCA21D00CF,23602 LEFTY LN,,CLARKSBURG,MD,20871-9312,,(727)273-8354,madhu@corehive.com,https://www.corehive.com,"Jul 19, 2026","Jul 19, 2041",H6LKSQYRGQM7,s,,,,,,,d,,,Y,Y,,
Information Technology , IT Services,MAS,54151S ,"COREONYX GOVERNMENT SOLUTIONS, LLC",GS-35F-294GA,43696 LEES MILL SQ,,LEESBURG,VA,20176-3818,,202-797-7711,gsa@coreonyx.com,http://www.coreonyx.com,"Mar 15, 2027","Mar 15, 2037",FNJ2JWLHA1P8,s,,,,,,dv,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F294GA/GS35F294GA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-294GA&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"CORESPHERE, LLC",47QTCA20D00DU,10411 MOTOR CITY DRIVE SUITE 410,,BETHESDA,MD,20817-7007,,301-637-3216,gsa@coresphere.com,http://www.coresphere.com/,"Aug 12, 2025","Aug 12, 2040",U7QGJ84HBNA7,s,,,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA20D00DU/47QTCA20D00DU_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA20D00DU&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"CORESPHERE, LLC",GS-35F-0900R,10411 MOTOR CITY DRIVE SUITE 410,,BETHESDA,MD,20817-7007,,301-830-4035,gsa@coresphere.com,http://www.coresphere.com/,"Sep 29, 2025","Sep 29, 2025",U7QGJ84HBNA7,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0900R/GS35F0900R_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0900R&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,CORESYS CONSULTING SERVICES LLC,47QTCA18D00H2,4290 CHAIN BRIDGE RD,STE 301,FAIRFAX,VA,22030-8158,,703-831-4464,doug.chapman@coresysconsulting.com,http://www.coresysconsulting.com,"Jul 25, 2023","Jul 25, 2038",M3UHQQX2VY68,s,,,,,v,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA18D00H2/47QTCA18D00H2_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA18D00H2&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,CORETECH CONSULTING INC,47QTCA23D002U,10109 WALKER LAKE DR,,GREAT FALLS,VA,22066-3501,,703-853-8142,kiyer@coretechctc.com,http://https://www.coretechctc.us/index.php,"Dec 21, 2027","Dec 21, 2042",CK6NXACREFF6,s,,w,wo,ew,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA23D002U/47QTCA23D002U_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA23D002U&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"CORIENDO, LLC",GS-35F-0092R,11 E NEWFIELD WAY,,BALA CYNWYD,PA,19004-2321,,610-747-0345,pmcgrath@coriendo.com,http://www.coriendo.com,"Nov 8, 2024","Nov 8, 2024",F6UCRQH5NKE6,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0092R/GS35F0092R_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0092R&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"CORINTH CONSULTING GROUP, LLC",47QTCA19D00GY,312-F E MARKET ST STE 108,,LEESBURG,VA,20176-4101,,571-238-6953,ricardo.silva@corinthcg.com,http://www.corinthcg.com/,"Aug 7, 2024","Aug 7, 2039",RMFHE145HRL4,s,,,,,,,d,8a,h,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA19D00GY/47QTCA19D00GY_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA19D00GY&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,CORMAC CORPORATION,47QRAA19D001Y,161 FORT EVANS RD NE,STE 250,LEESBURG,VA,20176-3376,,703-793-0931,sumi@cormac-corp.com,http://www.cormac-corp.com,"Dec 13, 2023","Dec 13, 2038",PHJZKCCRYG19,s,,w,wo,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QRAA19D001Y/47QRAA19D001Y_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QRAA19D001Y&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,CORMAC CORPORATION,GS-35F-0045U,161 FORT EVANS RD NE,STE 250,LEESBURG,VA,20176-3376,,703 7930931,sumi@cormac-corp.com,http://www.cormac-corp.com,"Oct 21, 2027","Oct 21, 2027",PHJZKCCRYG19,s,,w,wo,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0045U/GS35F0045U_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0045U&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,CORNELI SYSTEMS LIMITED LIABILITY COMPANY,GS-35F-102DA,1833 MOUNTAIN LAUREL LN,,ALLEN,TX,75002-6379,,4695001147,CORDELIA.NFORMI@CORNELISYSTEMS.COM,http://https://cornelisystems.com,"Dec 16, 2025","Dec 16, 2035",S18ZBFVFLW97,s,,w,wo,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F102DA/GS35F102DA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-102DA&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,CORNER ALLIANCE INCORPORATED,GS-10F-0283W,1850 M STREET NW SUITE 520,,WASHINGTON,DC,20036-5803,,202-754-8125,contracts@corneralliance.com,http://www.corneralliance.com,"Aug 30, 2025","Aug 30, 2030",KXR5HV5MSB96,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS10F0283W/GS10F0283W_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-10F-0283W&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"CORNERSTONE CONCILIUM, INC",GS-00F-0007S,241 5TH ST,,SAN FRANCISCO,CA,94103-4102,,(415)705-7800,wperry@cornerstoneconcilium.com,www.cornerstoneconcilium.com,"May 14, 2026","May 14, 2026",KJ4DFY88DW16,s,,,,,,,d,,h,Y,Y,https://www.gsaadvantage.gov/ref_text/GS00F0007S/GS00F0007S_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-00F-0007S&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,CORNERSTONE DEFENSE LLC,47QTCA18D00ME,13454 SUNRISE VALLEY DR,,HERNDON,VA,20171-3277,,703-629-8873,S.HUGHES@CSDEF.COM,http://CSDEF.COM,"Sep 27, 2023","Sep 27, 2038",CKGCGAJG6UF4,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA18D00ME/47QTCA18D00ME_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA18D00ME&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"CORNERSTONE INFORMATION SYSTEMS, INC.",GS-35F-494CA,800 S MAIN ST,,HOPKINSVILLE,KY,42240-2112,,(866)839-6548,lfernandes@gsaprocessors.com,http://www.cornerstone.us,"Sep 19, 2025","Sep 19, 2035",MEYFVALFPUQ2,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F494CA/GS35F494CA_online.htm,
Information Technology , IT Services,MAS,54151S ,"CORNERSTONE SYSTEMS NORTHWEST, INC.",47QTCA21D00E1,8665 BERTHUSEN RD,,LYNDEN,WA,98264-9714,,3603181011,admin-gov@cornerstonenw.com,http://www.cornerstonenw.com,"Aug 29, 2026","Aug 29, 2041",XLSBRJ8LVKK6,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA21D00E1/47QTCA21D00E1_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA21D00E1&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,CORNERSTONE TECHNOLOGY ENTERPRISES INC.,47QTCA19D001J,8191 SOUTHPARK LN,UNIT 208,LITTLETON,CO,80120-4641,,831-333-6255,david.norman@cornerstone.technology,http://https://www.cornerstonetec.com/,"Oct 31, 2023","Oct 31, 2038",CEJ4L92Z2NH1,s,,,,,v,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA19D001J/47QTCA19D001J_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA19D001J&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"CORONA ENVIRONMENTAL CONSULTING, LLC",GS-35F-199DA,50 BRAINTREE HILL PARK STE 111,,BRAINTREE,MA,02184-8710,,781-753-6666,aergul@coronaenv.com,http://www.coronaenv.com,"Feb 24, 2026","Feb 24, 2036",V37EFUXAGKX8,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F199DA/GS35F199DA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-199DA&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,CORP TEN INTERNATIONAL,GS-35F-0467R,2303 DULLES STATION BLVD STE 205,,HERNDON,VA,20171-6356,,(410)472-4696,ksira@corpten.com,http://www.domotactical.com,"Apr 3, 2025","Apr 3, 2025",EFZPXAPDLFX2,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0467R/GS35F0467R_online.htm,
Information Technology , IT Services,MAS,54151S ,"CORPORATE COMPUTER SOLUTIONS, LLC",47QTCA20D00BP,2237 TWELVE OAKS WAY,STE 103,WESLEY CHAPEL,FL,33544-6983,,(734)502-9290,prasanthp@ccsitusa.com,,"Jun 23, 2025","Jun 23, 2040",F554NEHQLAY9,s,,,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA20D00BP/47QTCA20D00BP_online.htm,
Information Technology , IT Services,MAS,54151S ,"CORVUS CONSULTING, LLC",47QRAA19D0022,360 CENTRAL AVE STE 800,,SAINT PETERSBURG,FL,33701-3984,,206-619-4637,MAS@corvus-consulting-llc.com,http://www.Corvus-Consulting-LLC.com,"Dec 11, 2023","Dec 11, 2038",SAR4JHRWMNM3,s,,w,wo,,,dv,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QRAA19D0022/47QRAA19D0022_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QRAA19D0022&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"COSOLUTIONS, INC.",47QTCA22D000M,22636 DAVIS DR STE 165,,STERLING,VA,20164-4492,,571-438-9880,robert.shore@cosolutions.com,http://cosolutions.com,"Oct 7, 2026","Oct 7, 2041",UUKJW1V5D4K9,s,,w,wo,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA22D000M/47QTCA22D000M_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA22D000M&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"COTTON & COMPANY ASSURANCE AND ADVISORY, LLC",GS-35F-0552U,333 JOHN CARLYLE ST,STE 500,ALEXANDRIA,VA,22314-5745,,703-836-6701,contracts@cottoncpa.com,http://www.cottoncpa.com,"Aug 14, 2023","Aug 14, 2028",QKVWLDNE82D4,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0552U/GS35F0552U_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0552U&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"COUNCIL FOR LOGISTICS RESEARCH, INC.",47QRAA18D00EV,1850 TOWERS CRESCENT PLZ STE 550,,VIENNA,VA,22182-6239,,(703) 927-0678,contracting@clrexec.com,http://www.clrexec.com,"Aug 31, 2023","Aug 31, 2038",FRE2CNLHJXV5,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QRAA18D00EV/47QRAA18D00EV_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QRAA18D00EV&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"COUNTERPOINT CONSULTING, INC.",47QTCA20D004T,8255 GREENSBORO DR,STE 350,MC LEAN,VA,22102-4918,,(866)809-0394,steve@c20g.com,http://www.c20g.com,"Jan 20, 2025","Jan 20, 2040",SXF5FHKCPBX7,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA20D004T/47QTCA20D004T_online.htm,
Information Technology , IT Services,MAS,54151S ,COUNTERPOINTE SOLUTIONS INC.,GS-35F-0564X,7900 WESTPARK DR,STE T410,MC LEAN,VA,22102-4210,,7037892390,trish@cpointe-inc.com,http://www.counterpointesolutions.com,"Aug 23, 2026","Aug 23, 2031",GFC5PB18E5Z6,s,,,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0564X/GS35F0564X_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0564X&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,COUNTRY INTELLIGENCE GROUP LTD.,47QRAA18D0066,2566 E LOWER SPRINGBORO RD,,WAYNESVILLE,OH,45068-9338,,937-305-8087,jfourman@countryintel.com,http://www.countryintel.com,"Mar 13, 2023","Mar 13, 2038",D2CTLLC1ZYA7,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QRAA18D0066/47QRAA18D0066_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QRAA18D0066&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"COURSEAVENUE, LLC",GS-35F-0023X,917 N. WHEATON AVENUE,,WHEATON,IL,60187-3501,,(630)225-4257,joe.gorup@courseavenue.com,http://www.courseavenue.com,"Oct 12, 2025","Oct 12, 2030",H9JKEERXG7E1,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0023X/GS35F0023X_online.htm,
Information Technology , IT Services,MAS,54151S ,COURTLAND TECHNOLOGY INDUSTRY INC.,GS-35F-0472X,1000 N WEST ST STE 1200 UNIT 7A,,WILMINGTON,DE,19801-1058,,(703)957-3279,michael.johnson@fbscgov.us.com,www.fbscgov.com,"Jun 28, 2026","Jun 28, 2031",X1G2X6KYK247,s,,,,,,dv,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0472X/GS35F0472X_online.htm,
Information Technology , IT Services,MAS,54151S ,"COVEROS, INC.",GS-35F-147DA,41019 TROTTER LN,,PAEONIAN SPRINGS,VA,20129-1856,,7034891253,dave.burke@coveros.com,http://www.coveros.com,"Jan 21, 2026","Jan 21, 2036",NAC3FJ9DYZX3,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F147DA/GS35F147DA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-147DA&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"COVEY COMPUTER SOFTWARE, INC.",47QTCA21D0007,901 BROAD STREET STE 302,,UTICA,NY,13501-1500,,(315)738-6016,docherty@coveycs.com,www.coveycs.com,"Oct 4, 2025","Oct 4, 2040",YJXNEDL72733,s,,,,,,,d,,,,Y,https://www.gsaadvantage.gov/ref_text/47QTCA21D0007/47QTCA21D0007_online.htm,
Information Technology , IT Services,MAS,54151S ,CP MARINE LLC,47QTCA22D005S,76 EGAN DRIVE,STE 310,JUNEAU,AK,99801-1753,,(757)871-3949,leigh.armistead@goldbelt.com,,"Mar 14, 2027","Mar 14, 2042",RFVGJGX8H5A8,s,,,,,,,d,8a,h,Y,Y,,
Information Technology , IT Services,MAS,54151S ,"CPMC, LLC",47QTCA20D00E8,8229 BOONE BLVD,STE 885,VIENNA,VA,22182-2623,,240-205-1043,jim.stevens@cpmccorp.com,www.cpmccorp.com,"Aug 26, 2025","Aug 26, 2040",W6D7KZWKFRC4,s,,,,,,dv,,,,,Y,https://www.gsaadvantage.gov/ref_text/47QTCA20D00E8/47QTCA20D00E8_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA20D00E8&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"CPP PHACIL PARTNERS, LLC",47QTCA19D0026,92 MAIN ST,APT 208,YONKERS,NY,10701-7071,,914-377-0301,acruz@cppsystems.com,http://www.cp4llc.com,"Nov 14, 2023","Nov 14, 2038",MJ13BJUJAU54,s,,,,,,,d,,,Y,,https://www.gsaadvantage.gov/ref_text/47QTCA19D0026/47QTCA19D0026_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA19D0026&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"CPS IT SOLUTIONS, LLC",GS-35F-0477S,919 E MAIN ST STE 1000,,RICHMOND,VA,23219-4623,,7036754827,jwebb@cps-corp.com,http://www.cps-corp.com,"Jun 21, 2026","Jun 21, 2026",LL4RNMWLKMQ8,s,,w,wo,ew,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0477S/GS35F0477S_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0477S&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"CRAFT DESIGNS, INC.",47QRAA18D00A3,700 BOULEVARD SOUTH SW,STE 501,HUNTSVILLE,AL,35802-2109,,2566500536,lcraft@craftdesigns.net,http://www.craftdesigns.net,"May 31, 2023","May 31, 2038",JR41MJBX4TG5,s,,w,wo,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/47QRAA18D00A3/47QRAA18D00A3_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QRAA18D00A3&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"CRAFT DESIGNS, INC.",GS-35F-0739V,700 BOULEVARD SOUTH SW,STE 501,HUNTSVILLE,AL,35802-2109,,2566500536,lcraft@craftdesigns.net,http://www.craftdesigns.net,"Sep 29, 2024","Sep 29, 2029",JR41MJBX4TG5,s,,w,wo,ew,,,d,,,Y,,https://www.gsaadvantage.gov/ref_text/GS35F0739V/GS35F0739V_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0739V&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,CRAWFORD TECHNICAL SERVICE,GS-35F-398AA,2474 BELL BRANCH RD # 101,,GAMBRILLS,MD,21054-2100,,(443)292-4748,tcrawford@crawfordtechnical.com,www.crawfordtechnical.com,"Jun 5, 2023","Jun 5, 2033",HKM4AKAPL222,s,,,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F398AA/GS35F398AA_online.htm,
Information Technology , IT Services,MAS,54151S ,CRAWFORDTECH GOVERNMENT SOLUTIONS LLC,47QTCA20D0005,22 DEPOT ST #5198,,POTSDAM,NY,13676-1229,,(437) 374-8347,dvany@crawfordtech.com,www.crawfordtechgov.com,"Sep 30, 2024","Sep 30, 2039",W7FQMHQNK6Y1,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA20D0005/47QTCA20D0005_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA20D0005&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"CREATIVE BUSINESS SOLUTIONS, INC.",GS-35F-010DA,13003 WINDING CREEK RD,,BOWIE,MD,20721-3279,,301-509-9954,rp@cbsxcels.com,http://www.cbsxcels.com,"Oct 4, 2025","Oct 4, 2035",ES6RTUBDKBJ4,s,,,,,,dv,d,8a,h,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F010DA/GS35F010DA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-010DA&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"CREATIVE ENTERPRISE SOLUTIONS, L.L.C.",GS-35F-137AA,5864 N 44TH STREET,,PHOENIX,AZ,85018-1225,,866-856-3117,erika.flora@beyond20.com,http://www.beyond20.com,"Dec 31, 2027","Dec 31, 2032",MLYGWA4C1RB8,s,,w,wo,ew,,,d,8a,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F137AA/GS35F137AA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-137AA&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,CREATIVE GLOBAL CONSULTING LLC,47QTCA21D00F3,13976 BALTIMORE AVE STE 104,,LAUREL,MD,20707-5086,,240-498-0674,sucheta@creativegc.com,http://creativegc.com,"Sep 14, 2026","Sep 14, 2041",JMLGLUZN6S59,s,,w,wo,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA21D00F3/47QTCA21D00F3_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA21D00F3&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"CREATIVE IDEAS SIMPLE SOLUTIONS, INC.",GS-35F-0492U,5805 WHITE PEBBLE PATH,,CLARKSVILLE,MD,21029-1667,,(410)353-7013,rakesh.gupta@ci-ss.com,http://www.ci-ss.com,"Jul 21, 2023","Jul 21, 2028",ESELKUJSAM45,s,,w,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0492U/GS35F0492U_online.htm,
Information Technology , IT Services,MAS,54151S ,"CREATIVE INFORMATION TECHNOLOGY, INC.",GS-35F-0194W,7799 LEESBURG PIKE STE 500N,,FALLS CHURCH,VA,22043-2436,,703-483-4383,mfoss@citi-us.com,http://WWW.CITI-US.COM,"Jan 10, 2025","Jan 10, 2030",TNU1CNC1J316,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0194W/GS35F0194W_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0194W&sin=54151S&src=elib&app=cat
Information Technology , IT Services,MAS,54151S ,"CREATIVE IT SOLUTIONS, LLC",GS-35F-0445T,2000 N CLASSEN BLVD STE 1700,,OKLAHOMA CITY,OK,73106-6101,,4055261030,laura.ponder@dnigov.com,http://https://www.dnigov.com/CreativeITSolutions.html,"May 23, 2027","May 23, 2027",DSHBDPKJC569,s,,,,,,,d,8a,,Y,,https://www.gsaadvantage.gov/ref_text/GS35F0445T/GS35F0445T_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0445T&sin=54151S&src=elib&app=cat
