Large Category,Sub Category,Source,Category,Vendor,Contact #,Address 1,Address 2,City,State,Zip,Country,Phone,Email,URL,Current Option Period End Date,Ultimate Contract End Date,SAM UEI,"Socio-Economic Indicators 
 (only relative codes will appear for a contract)",,,,,,,,,,,,Contractor T&Cs/Pricelist,View Catalog
Information Technology , IT Hardware,MAS,33411 ,"BRIARTEK, INC.",GS-35F-0733N,3129 MOUNT VERNON AVE,,ALEXANDRIA,VA,22305-2640,,(703)548-7892,becky@briartek.com,www.briartek.com,"Jun 24, 2023","Jun 24, 2023",EKBRGQ6L48L8,s,,,,,v,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0733N/GS35F0733N_online.htm,
Information Technology , IT Hardware,MAS,33411 ,"BRIDGEHEAD IT, INC.",47QTCA19D00LB,2810 N FLORES ST,,SAN ANTONIO,TX,78212-3326,,210-477-7900,gsa70admin@bridgeheadit.com,http://www.bridgeheadit.com,"Sep 18, 2024","Sep 18, 2039",J6HJLWG4KW46,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA19D00LB/47QTCA19D00LB_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA19D00LB&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,"BRIGHTON CROMWELL, LLC",47QMCA18D000L,1500 MOUNT KEMBLE AVE,,MORRISTOWN,NJ,07960-8700,,973-252-4100,GSA@BRIGHTONCROMWELL.COM,http://www.brightoncromwell.com,"May 24, 2028","May 24, 2038",K7QWMTNE77W4,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QMCA18D000L/47QMCA18D000L_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QMCA18D000L&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,"BTI COMMUNICATIONS GROUP, LTD.",47QTCA21D00BA,1441 BRANDING AVE STE 200,,DOWNERS GROVE,IL,60515-5624,,562-298-5028,cmoore@btigroup.com,http://www.btigroup.com/,"Jun 15, 2026","Jun 15, 2041",HF12FHC3M2F5,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA21D00BA/47QTCA21D00BA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA21D00BA&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,BUILDING INTELLIGENCE INC.,GS-35F-065AA,"50 MAIN STREET, 10TH FLOOR",,WHITE PLAINS,NY,10606-1900,,1-877-353-3377 EXT 7,jeff@buildingintelligence.com,http://www.buildingintelligence.com,"Nov 12, 2027","Nov 12, 2032",WDKZJ64GJ351,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F065AA/GS35F065AA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-065AA&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,"BURHANI ENTERPRISES, INC.",47QSHA22D000M,6122 W 63RD ST,,CHICAGO,IL,60638-4302,,7735861200,gsa@burhanienterprisesinc.com,http://www.burhanienterprisesinc.com,"Dec 8, 2026","Dec 8, 2041",QMCVMXTXA9S1,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QSHA22D000M/47QSHA22D000M_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QSHA22D000M&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,BUSINESS EXPRESS INC,GS-35F-392CA,3565 SCOTTS HILL LOOP RD,,WILMINGTON,NC,28411-6749,,19103190599,dean@bexpress.us,HTTP://WWW.bexpress.us,"Jun 25, 2025","Jun 25, 2035",UEWCU2GXZRD6,s,,w,wo,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F392CA/GS35F392CA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-392CA&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,BY LIGHT PROFESSIONAL IT SERVICES LLC,GS-35F-0308U,8484 WESTPARK DR STE 600,,MCLEAN,VA,22102-3590,,703-224-1000,gsapo@bylight.com,http://WWW.BYLIGHT.COM,"Mar 16, 2023","Mar 16, 2028",NKKQE6FG4C28,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0308U/GS35F0308U_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0308U&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,BZ DEFENSE LLC,47QSEA20D0073,1855 1ST AVE,STE 103,SAN DIEGO,CA,92101-2650,,1 888 305-5357,GSASales@BZDefense.com,http://bzdefense.com/,"May 26, 2025","May 26, 2040",L8GHFAS7N2M1,s,,w,wo,ew,,,d,,h,Y,Y,https://www.gsaadvantage.gov/ref_text/47QSEA20D0073/47QSEA20D0073_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QSEA20D0073&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,C & L COMMUNICATIONS INC,47QTCA22D0005,20418 E WALNUT DR UNIT 1A,,DIAMOND BAR,CA,91789-2961,,800-488-8821,wliu@cablingsys.com,http://www.cablingsys.com,"Sep 30, 2026","Sep 30, 2041",MCC3H8PAPNL8,s,,w,wo,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA22D0005/47QTCA22D0005_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA22D0005&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,"C-CAT, INC.",GS-35F-0286P,1726 W 15TH ST,,INDIANAPOLIS,IN,46202-2025,,317-568-2899,kjohnson@c-cat.com,http://www.c-cat.com,"Feb 18, 2024","Feb 18, 2024",JVKNX6JCDKN6,s,,w,wo,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0286P/GS35F0286P_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0286P&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,CABLETIME LIMITED,47QTCA19D002U,64 GREENHAM ROAD,,NEWBURY,,RG14 7HX,UNITED KINGDOM,973-770-8070,r.jones@cabletime.com,http://www.cabletime.com,"Dec 2, 2023","Dec 2, 2038",ZDNDPRD4BAM7,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA19D002U/47QTCA19D002U_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA19D002U&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,"CACI NSS, LLC",GS-35F-349CA,14370 NEWBROOK DR,,CHANTILLY,VA,20151-4206,,703.679.3866,cacigsa@caci.com,www.caci.com,"Jun 1, 2025","Jun 1, 2035",EELEC8QCC3N8,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F349CA/GS35F349CA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-349CA&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,"CAD / CAM SERVICES, INC.",47QTCA21D004P,1529 BROOK LN,,CELINA,TX,75009-2287,,972-978-4288,scott@cadcam.org,http://www.cadcam.org,"Jan 27, 2026","Jan 27, 2041",TEP6JDME8V15,s,,w,wo,,,dv,d,,,,Y,https://www.gsaadvantage.gov/ref_text/47QTCA21D004P/47QTCA21D004P_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA21D004P&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,CADEX ELECTRONICS INC,47QTCA21D00FK,22000 FRASERWOOD WAY,,RICHMOND,BC,V6W 1J6,CANADA,604-231-7777 EXT 316,ROCKFORD.KRIGER@CADEX.COM,http://www.cadex.com,"Sep 27, 2026","Sep 27, 2041",EMYKFVTBUXJ7,s,,,,,,,,,,,Y,,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA21D00FK&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,"CALIFORNIA COMMERCIAL SATELLITE, LLC",47QTCA22D0088,5220 ANNA AVE SUITE B,,SAN DIEGO,CA,92110-4019,,619-795-9444,JFeld@comsatav.com,http://https://www.comsatav.com,"May 5, 2027","May 5, 2042",FEJDCUBK2LW4,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA22D0088/47QTCA22D0088_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA22D0088&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,"CAPRICE ELECTRONICS, INC.",GS-21F-0083Y,2902 W 37TH ST,,BROOKLYN,NY,11224-1412,,7182220433,DLAUFER@CAPRICEGOV.COM,http://WWW.CAPRICEGOV.COM,"Mar 31, 2027","Mar 31, 2032",MKZJBAQV2BM3,s,,w,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS21F0083Y/GS21F0083Y_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-21F-0083Y&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,"CAPTURE TECHNOLOGIES, INC.",GS-35F-0190U,6060 SUNRISE VISTA DR,STE 3000,CITRUS HEIGHTS,CA,95610-7071,,916-443-5050,Jfranco@capturet.com,http://www.capturet.com,"Jan 9, 2028","Jan 9, 2028",MKBXE8CUPZ81,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0190U/GS35F0190U_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0190U&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,CARAHSOFT TECHNOLOGY CORPORATION,47QSWA18D008F,11493 SUNSET HILLS RD,STE 100,RESTON,VA,20190-5230,,703-871-8500,contracts@carahsoft.com,http://www.carahsoft.com,"Aug 21, 2023","Aug 21, 2038",DT8KJHZXVJH5,,o,,,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/47QSWA18D008F/47QSWA18D008F_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QSWA18D008F&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,CARAHSOFT TECHNOLOGY CORPORATION,GS-35F-0119Y,11493 SUNSET HILLS RD,STE 100,RESTON,VA,20190-5230,,(703) 871-8500,contracts@carahsoft.com,http://www.carahsoft.com,"Dec 19, 2026","Dec 19, 2031",DT8KJHZXVJH5,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0119Y/GS35F0119Y_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0119Y&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,"CAROLINA ADVANCED DIGITAL, INC.",47QTCA20D00C4,1010 HIGH HOUSE RD,STE 300,CARY,NC,27513-3581,,919-460-1313,susan@cadinc.com,http://www.cadinc.com,"Jul 7, 2025","Jul 7, 2040",LG6LJC4VPD93,s,,,,,,dv,,,h,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA20D00C4/47QTCA20D00C4_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA20D00C4&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,"CAS SEVERN, INC.",GS-35F-0380V,6201 CHEVY CHASE DR,,LAUREL,MD,20707-2916,,3017763400,smuchow@cassevern.com,HTTP://WWW.CASSEVERN.COM,"Apr 22, 2024","Apr 22, 2029",HMNQG2FZANL3,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0380V/GS35F0380V_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0380V&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,"CATALYST COMMUNICATIONS TECHNOLOGIES, INC.",GS-35F-0633V,107 VISTA CENTRE DR,,FOREST,VA,24551-2601,,434-582-6146,jkelly@catcomtec.com,http://www.catcomtec.com,"Aug 6, 2024","Aug 6, 2029",K6SER3ZK3WF1,s,,,,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/GS35F0633V/GS35F0633V_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0633V&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,CAVCOM INC.,GS-35F-291BA,1872 INDUSTRIES LN,,WALKER,MN,56484,,218-547-4988,betho@cavcominc.com,http://www.cavcominc.com,"Mar 29, 2024","Mar 29, 2034",LMK1L9MA1XE8,s,,,,,,,,,h,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F291BA/GS35F291BA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-291BA&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,CD ROM INC,47QTCA18D00FJ,3131 E RIVERSIDE DR,,FORT MYERS,FL,33916-1511,,239-332-2800,rshutch@cdrominc.com,http://www.cdrominc.com,"Jul 10, 2023","Jul 10, 2038",F8KAKU9XC4P8,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA18D00FJ/47QTCA18D00FJ_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA18D00FJ&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,"CDO TECHNOLOGIES, INC.",47QTCA19D000H,5200 SPRINGFIELD ST STE 320,,DAYTON,OH,45431-1272,,937-258-0022,karen.rheinberger@cdotech.com,http:///www.cdotech.com,"Oct 8, 2023","Oct 8, 2038",XZPLFFXMV1K9,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA19D000H/47QTCA19D000H_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA19D000H&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,CDW GOVERNMENT LLC,47QTCA18D004K,230 N MILWAUKEE AVE,,VERNON HILLS,IL,60061-4304,,(800)808-4239,smccurrin@cdwg.com,http://www.cdwg.com,"Dec 21, 2027","Dec 21, 2037",PHZDZ8SJ5CM1,,o,,,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/47QTCA18D004K/47QTCA18D004K_online.htm,
Information Technology , IT Hardware,MAS,33411 ,CDW GOVERNMENT LLC,GS-35F-0085U,230 N MILWAUKEE AVE,,VERNON HILLS,IL,60061-4304,,800-808-4239,gsaportal@cdw.com,http://www.cdwg.com,"Nov 8, 2027","Nov 8, 2027",PHZDZ8SJ5CM1,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0085U/GS35F0085U_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0085U&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,CELLANTENNA CORPORATION,47QTCA18D003M,12453 NW 44TH ST,,CORAL SPRINGS,FL,33065-7639,,954-340-7053,barbara@cellantenna.com,http://cellantenna.com,"Dec 10, 2027","Dec 10, 2037",UBMXPEN8NFX9,s,,w,wo,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA18D003M/47QTCA18D003M_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA18D003M&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,CELLBUSTERS LLC,GS-35F-155DA,"4425 E. AGAVE RD, BLDG 2, SUITE",,PHOENIX,AZ,85044-0620,,866-402-3977,derek.forde@cellbusters.com,http://www.cellbusters.com,"Jan 28, 2026","Jan 28, 2036",M7SNQ9CHXD54,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F155DA/GS35F155DA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-155DA&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,CELLENTIA INFORMATION TECHNOLOGY COMPANY,47QTCA19D00JA,44355 PREMIER PLZ,STE 110B,ASHBURN,VA,20147-5050,,844-633-2409,sales@cellentiatech.com,http://cellentiatech.com,"Aug 16, 2024","Aug 16, 2039",EMVDTK297NP3,s,,w,wo,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA19D00JA/47QTCA19D00JA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA19D00JA&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,"CENSIS TECHNOLOGIES, INC",GS-35F-0462X,4031 ASPEN GROVE DR STE 350,,FRANKLIN,TN,37067-2939,,5754910217,wesley.burghardt@censis.com,http://censis.com,"Jun 23, 2026","Jun 23, 2031",CNBJU7PDKK91,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0462X/GS35F0462X_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0462X&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,CGI FEDERAL INC.,GS-35F-281DA,12601 FAIR LAKES CIR,,FAIRFAX,VA,22033-4902,,7032274652,gsamas@cgifederal.com,http://https://www.cgi.com/us/en-us/federal,"Apr 21, 2026","Apr 21, 2036",TRKEP1HEBNS5,,o,,,,,,,,,,Y,https://www.gsaadvantage.gov/ref_text/GS35F281DA/GS35F281DA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-281DA&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,"CHATSWORTH PRODUCTS, INC.",47QTCA23D0033,4175 GUARDIAN ST,,SIMI VALLEY,CA,93063-3382,,818-735-6100,lphillips@chatsworth.com,http://www.chatsworth.com,"Dec 28, 2027","Dec 28, 2042",LE8NFAJXR3J1,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA23D0033/47QTCA23D0033_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA23D0033&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,"CHICAGO TECH, INC.",GS-35F-0258Y,3501 WOODHEAD DR,,NORTHBROOK,IL,60062-1852,,847-504-0544,sgsaltz@chicagotech.com,http://www.chicagotech.com,"Mar 12, 2027","Mar 12, 2032",CE6GZ5VHWJC8,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0258Y/GS35F0258Y_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0258Y&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,"CHOICECOMM, LLC",GS-35F-0593R,2145 CABIN BRANCH CT,,MOUNT AIRY,MD,21771-3739,,301-831-0063,office@choicecomm.com,http://www.choicecomm.com,"May 19, 2025","May 19, 2025",DX4KZCDHN7M1,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0593R/GS35F0593R_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0593R&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,"CIARA TECHNOLOGIES USA, INC.",47QTCA20D00A0,1868 E BROADWAY RD,,TEMPE,AZ,85282-1641,,844-231-1277,amarracino@ciaratech.com,http://ciaratech.com/,"May 18, 2025","May 18, 2040",CTLLGL3K53X6,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA20D00A0/47QTCA20D00A0_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA20D00A0&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,"CIPHERTEX, LLC",GS-35F-487DA,9301 JORDAN AVE,#105A,CHATSWORTH,CA,91311-5863,,818-773-8989,jkaner@ciphertex.com,ciphertex.com,"Aug 31, 2026","Aug 31, 2036",SFAAS3VWU8W3,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F487DA/GS35F487DA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-487DA&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,CLAFLIN SERVICE COMPANY,47QSWA21D004H,1206 JEFFERSON BLVD,,WARWICK,RI,02886-2204,,(401) 921-8222,bcharron@cmecorp.com,www.cmecorp.com,"Apr 30, 2026","Apr 30, 2041",ND1BF4HPEJJ5,s,,,,,,,,,,,Y,,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QSWA21D004H&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,CLEARTECH MEDIA,47QTCA22D0027,729 W WOODBURY RD,,ALTADENA,CA,91001-5310,,(303)981-0328,jon@kitconsulting.co,,"Dec 1, 2026","Dec 1, 2041",KLGHYUMEKA23,s,,w,wo,,,,,,,Y,Y,,
Information Technology , IT Hardware,MAS,33411 ,"CLEO COMMUNICATIONS, INC",GS-35F-0305S,4949 HARRISON AVE STE 200,,ROCKFORD,IL,61108-7947,,815-282-7620,nbauer@cleo.com,http://www.cleo.com,"Mar 26, 2026","Mar 26, 2026",R9JKFGTBTK37,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0305S/GS35F0305S_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0305S&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,"CLIMB CHANNEL SOLUTIONS, INC.",47QTCA19D008G,4 INDUSTRIAL WAY W STE 301,,EATONTOWN,NJ,07724-4246,,732-847-2670,JennaS@ClimbCS.com,http://www.climbcs.com,"Mar 21, 2024","Mar 21, 2039",QLG1BT8NNH95,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA19D008G/47QTCA19D008G_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA19D008G&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,"CLOUDSHAPE, LLC",GS-35F-063DA,4000 GARDEN CITY DR.,SUITE 803,HYATTSVILLE,MD,20785-2368,,410-885-6624,brad@cloud-shape.com,http://www.cloud-shape.com,"Nov 29, 2025","Nov 29, 2035",YHXMSMZVPMU4,s,,,,,,,d,,h,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F063DA/GS35F063DA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-063DA&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,"CMA TECHNOLOGY, INC.",GS-35F-0550U,8075 LEESBURG PIKE,STE 740,VIENNA,VA,22182-2753,,703-917-7725,CCRICK@CMAI.COM,http://www.cmai.com,"Aug 12, 2023","Aug 12, 2028",PG4AHPP8MDN6,s,,,,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/GS35F0550U/GS35F0550U_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0550U&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,"CNI SALES, INC.",47QTCA18D000K,2960 SKIPPACK PIKE UNIT 101,,WORCESTER,PA,19490,,724-473-4577,timk@cnisalesinc.com,http://www.corpnetworking.com,"Oct 12, 2027","Oct 12, 2037",MM1KA2UN7L95,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA18D000K/47QTCA18D000K_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA18D000K&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,"COAST TO COAST COMMUNICATIONS, INC.",47QTCA18D00BN,27122 PASEO ESPADA STE B1021,,SAN JUAN CAPISTRANO,CA,92675-6714,,(949)481-6550,nikki@c2ccomm.com,http://www.c2ccomm.com,"May 3, 2023","May 3, 2038",EQYDBL8ELCL4,s,,w,wo,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA18D00BN/47QTCA18D00BN_online.htm,
Information Technology , IT Hardware,MAS,33411 ,"COAST TO COAST COMPUTER PRODUCTS, INC",GS-35F-0508U,4277 VALLEY FAIR STREET,,SIMI VALLEY,CA,93063-2940,,8052449500,attila@coastcoast.com,http://www.coastcoast.com/government,"Jul 23, 2023","Jul 23, 2028",MANMW9VJ54M5,s,,,,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/GS35F0508U/GS35F0508U_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0508U&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,COASTLINE MICRO INC,GS-35F-0589P,1811 KAISER AVE,,IRVINE,CA,92614-5707,,(949)450-9400,mac@coastlinemicro.com,www.coastlinemicro.com,"Jun 8, 2024","Jun 8, 2024",SEMYJWJJ36G4,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0589P/GS35F0589P_online.htm,
Information Technology , IT Hardware,MAS,33411 ,COLEY & ASSOCIATES INC,GS-35F-0590N,211 CHAMPIONS RDG,,SPRING BRANCH,TX,78070-6200,,210.402.6766,bdteam@coleysolutions.com,http://www.coleygts.com,"May 8, 2023","May 8, 2023",MFXCSVWL48J7,s,,,,,,dv,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0590N/GS35F0590N_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0590N&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,COLLABORATIVE TECHNOLOGIES AND COMMUNICATIONS CORPORATION,47QTCA20D000R,12830 W CREEK PKWY,STE F,RICHMOND,VA,23238-1126,,804-477-8695,rtedrow@collaborative-av.com,http://collaborative-av.com,"Oct 9, 2024","Oct 9, 2039",KFJSPMVUMNY2,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA20D000R/47QTCA20D000R_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA20D000R&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,COMMSKI LLC,GS-35F-212CA,13342 WHITMARSH ST,,SPRING HILL,FL,34609-6163,,(813)501-0111,rene@commski.com,http://www.commski.com,"Mar 4, 2025","Mar 4, 2035",T8AXT4Q6LRH3,s,,w,wo,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F212CA/GS35F212CA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-212CA&sin=33411&src=elib&app=cat
Information Technology , IT Hardware,MAS,33411 ,"COMMUNICATION SYSTEMS SOLUTIONS, INC.",GS-35F-460BA,665 RESEARCH DR,,LINCOLN,NE,68521-5884,,(402)261-8688,phowell@css-design.com,http://www.css-design.com,"Jul 30, 2024","Jul 30, 2034",KPSJUUJ9PMA5,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F460BA/GS35F460BA_online.htm,
