Large Category,Sub Category,Source,Category,Vendor,Contact #,Address 1,Address 2,City,State,Zip,Country,Phone,Email,URL,Current Option Period End Date,Ultimate Contract End Date,SAM UEI,"Socio-Economic Indicators 
 (only relative codes will appear for a contract)",,,,,,,,,,,,Contractor T&Cs/Pricelist,View Catalog
Information Technology , Electronic Commerce,MAS,54151ECOM ,"CHANDLER AUTOMATED SYSTEMS, LLC",GS-35F-0630Y,4500 S LAKESHORE DR,STE 300,TEMPE,AZ,85282-7028,,4807221227,fedsales@vigilant1.com,http://https://www.vigilant1.com,"Sep 17, 2027","Sep 17, 2032",LTN3X2PJYFL5,s,,,,,,dv,d,8a,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0630Y/GS35F0630Y_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0630Y&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,"CHOICECOMM, LLC",GS-35F-0593R,2145 CABIN BRANCH CT,,MOUNT AIRY,MD,21771-3739,,301-831-0063,office@choicecomm.com,http://www.choicecomm.com,"May 19, 2025","May 19, 2025",DX4KZCDHN7M1,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0593R/GS35F0593R_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0593R&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,CLOUD COMPUTING CONCEPTS LLC,GS-35F-0537X,110 E ATLANTIC AVE,STE 420,DELRAY BEACH,FL,33444-3734,,561-939-4000,jleigh@c3cloud.com,http://www.c3cloud.com,"Aug 1, 2026","Aug 1, 2031",HH17KX6HN4Q1,s,,,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0537X/GS35F0537X_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0537X&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,"CLOUDSHAPE, LLC",GS-35F-063DA,4000 GARDEN CITY DR.,SUITE 803,HYATTSVILLE,MD,20785-2368,,410-885-6624,brad@cloud-shape.com,http://www.cloud-shape.com,"Nov 29, 2025","Nov 29, 2035",YHXMSMZVPMU4,s,,,,,,,d,,h,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F063DA/GS35F063DA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-063DA&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,"CMA TECHNOLOGY, INC.",GS-35F-0550U,8075 LEESBURG PIKE,STE 740,VIENNA,VA,22182-2753,,703-917-7725,CCRICK@CMAI.COM,http://www.cmai.com,"Aug 12, 2023","Aug 12, 2028",PG4AHPP8MDN6,s,,,,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/GS35F0550U/GS35F0550U_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0550U&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,"COMCAST BUSINESS COMMUNICATIONS, LLC",GS-35F-184BA,ONE COMCAST CENTER,,PHILADELPHIA,PA,19103-2838,,866-299-7682,kevin_carney@cable.comcast.com,http://www.business.comcast.com,"Jan 31, 2024","Jan 31, 2034",CN3ZSPPKHLH5,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F184BA/GS35F184BA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-184BA&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,"COMMUNICATIONS BROKERS & CONSULTANTS, INC.",GS-35F-0501R,27680 POPPY DRIVE,,WILLITS,CA,95490-8879,,(818)591-9538,liz@callcbc.com,www.callcbc.com,"Apr 18, 2025","Apr 18, 2025",ZQALZLTFLXZ1,s,,w,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0501R/GS35F0501R_online.htm,
Information Technology , Electronic Commerce,MAS,54151ECOM ,"COMPUTER SYSTEMS INTEGRATORS, INC.",GS-35F-0549Y,1401 ROUTE 52,STE 100B,FISHKILL,NY,12524-3256,,8458979480,metta@csiny.com,http://www.csiny.com,"Aug 6, 2027","Aug 6, 2032",JVZLDZH8PAA6,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0549Y/GS35F0549Y_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0549Y&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,"CONVERGENT SOLUTIONS, INC.",GS-35F-0292U,1676 INTERNATIONAL DRIVE,SUITE 630,MCLEAN,VA,22102-4832,,703-537-7940,tread@exiger.com,http://www.convergentsolutionsinc.com,"Mar 6, 2028","Mar 6, 2028",DM2MD3UXYZ25,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0292U/GS35F0292U_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0292U&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,"COREONYX GOVERNMENT SOLUTIONS, LLC",GS-35F-294GA,43696 LEES MILL SQ,,LEESBURG,VA,20176-3818,,202-797-7711,gsa@coreonyx.com,http://www.coreonyx.com,"Mar 15, 2027","Mar 15, 2037",FNJ2JWLHA1P8,s,,,,,,dv,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F294GA/GS35F294GA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-294GA&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,CORP TEN INTERNATIONAL,GS-35F-0467R,2303 DULLES STATION BLVD STE 205,,HERNDON,VA,20171-6356,,(410)472-4696,ksira@corpten.com,http://www.domotactical.com,"Apr 3, 2025","Apr 3, 2025",EFZPXAPDLFX2,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0467R/GS35F0467R_online.htm,
Information Technology , Electronic Commerce,MAS,54151ECOM ,CRAWFORDTECH GOVERNMENT SOLUTIONS LLC,47QTCA20D0005,22 DEPOT ST #5198,,POTSDAM,NY,13676-1229,,(437) 374-8347,dvany@crawfordtech.com,www.crawfordtechgov.com,"Sep 30, 2024","Sep 30, 2039",W7FQMHQNK6Y1,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA20D0005/47QTCA20D0005_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA20D0005&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,"CRGT, INC.",GS-35F-0913N,4000 LEGATO RD STE 600,,FAIRFAX,VA,22033-4055,,(703)891-8356,Barbara.Ivory@salientcrgt.com,www.crgt.com,"Sep 21, 2023","Sep 21, 2023",Q5LJNF15T2R5,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0913N/GS35F0913N_online.htm,
Information Technology , Electronic Commerce,MAS,54151ECOM ,CROWN CASTLE FIBER LLC,GS-35F-465DA,8020 KATY FWY,,HOUSTON,TX,77024-1908,,408-468-5517,GSA-contract-notices@crowncastle.com,https://www.crowncastle.com/,"Aug 17, 2026","Aug 17, 2036",LYMMRYHULW63,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F465DA/GS35F465DA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-465DA&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,"CYBERMEDIA TECHNOLOGIES, INC.",47QTCA20D00CN,1900 CAMPUS COMMONS DR STE 100,,RESTON,VA,20191-1535,,703-766-5774,kramesh@ctec-corp.com,http://www.ctec-corp.com,"Jul 19, 2025","Jul 19, 2040",MXTJKYDAEDQ9,s,,w,wo,ew,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA20D00CN/47QTCA20D00CN_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA20D00CN&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,"CYBERMEDIA TECHNOLOGIES, INC.",GS-35F-0095S,1900 CAMPUS COMMONS DR STE 100,,RESTON,VA,20191-1535,,703-766-5774,kramesh@ctec-corp.com,http://www.ctec-corp.com,"Nov 29, 2025","Nov 29, 2025",MXTJKYDAEDQ9,s,,w,wo,ew,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0095S/GS35F0095S_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0095S&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,"D.P. FACILITIES, INC.",GS-35F-085GA,5978 WINDSWEPT BLVD,,WISE,VA,24293-4761,,415-271-4356,dan.richardson@gmail.com,http://www.dpfacilities.com,"Nov 29, 2026","Nov 29, 2036",WL9UJ6J8MDL3,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F085GA/GS35F085GA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-085GA&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,D2L CORPORATION,GS-35F-0481W,151 CHARLES ST W SUITE 400,,KITCHENER,ON,N2G 1H6,CANADA,519-772-0325,mona.vosberg@d2l.com,http://www.d2l.com,"Jun 8, 2025","Jun 8, 2030",CGWAH1W78L93,,o,,,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/GS35F0481W/GS35F0481W_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0481W&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,"DATA MOUNTAIN SOLUTIONS, INC.",GS-35F-0137W,1771 BALTIMORE ANNAPOLIS BLVD,,ANNAPOLIS,MD,21409-5815,,3015292039,fred.hill@datamtn.com,http://www.datamtn.com,"Dec 6, 2024","Dec 6, 2029",GW68DY3AYKN5,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0137W/GS35F0137W_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0137W&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,"DATA.WORLD, INC.",47QTCA22D00AL,7000 N MOPAC EXPY STE 425,,AUSTIN,TX,78731,,512-423-3946,ryan.cush@data.world,https://data.world/,"Jul 12, 2027","Jul 12, 2042",CFKRNXPSA2T6,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA22D00AL/47QTCA22D00AL_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA22D00AL&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,"DATAMAXX APPLIED TECHNOLOGIES, INC",GS-35F-304DA,2001 DRAYTON DR,,TALLAHASSEE,FL,32311-7854,,850-558-8007,leah.oconnor@datamaxx.com,http://www.datamaxx.com,"May 5, 2026","May 5, 2036",J13KANLQHDZ6,s,,w,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F304DA/GS35F304DA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-304DA&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,"DATAPRISE, LLC",GS-35F-0796N,9600 BLACKWELL RD FL 4,,ROCKVILLE,MD,20850-3655,,301-945-0680,mpaige@dataprise.com,http://www.dataprise.com,"Jul 21, 2023","Jul 21, 2023",K8M8H6MT24C3,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0796N/GS35F0796N_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0796N&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,DELL FEDERAL SYSTEMS L.P.,47QTCA22D003G,1 DELL WAY,,ROUND ROCK,TX,78682-7000,,8007271100,gsa_ops_team@federal.dell.com,www.dell.com/federal,"Jan 19, 2027","Jan 19, 2042",N1C5QLNPJLS4,,o,,,,,,,,,,,https://www.gsaadvantage.gov/ref_text/47QTCA22D003G/47QTCA22D003G_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA22D003G&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,"DENOVO VENTURES, LLC",GS-35F-0026Y,6400 LOOKOUT RD,STE 101,BOULDER,CO,80301-3377,,303-827-2746,cterry@denovo-us.com,http://www.denovo-us.com,"Oct 16, 2026","Oct 16, 2031",YNL1SJ3DB8M6,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0026Y/GS35F0026Y_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0026Y&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,"DEPARTMENT OF BETTER TECHNOLOGY, INC. THE",GS-35F-142DA,500 WESTOVER DR. #4543,,SANFORD,NC,27330-8941,,(301)221-2789,jg@dobt.co,http://dobt.co,"Jan 19, 2026","Jan 19, 2036",CW2HUE8VNUR8,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F142DA/GS35F142DA_online.htm,
Information Technology , Electronic Commerce,MAS,54151ECOM ,"DESIGNING SUCCESS, INC",GS-35F-0530X,433 PLAZA REAL,STE 275,BOCA RATON,FL,33432-3999,,954-457-3330,cheryl@designingsuccess.us,http://www.designingsuccess.us,"Jul 27, 2026","Jul 27, 2031",NSU2BB4CDRN4,s,,w,wo,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0530X/GS35F0530X_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0530X&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,"DEVELOPMENT GROUP, INC.",GS-35F-491GA,6704 LOCKHEED DR,,REDDING,CA,96002-9749,,530.229.0071,dlockwood@development-group.net,http://dgi.rocks/,"Jun 8, 2027","Jun 8, 2037",KPCVBM8CG3M5,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F491GA/GS35F491GA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-491GA&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,"DIGITAL MOVERS, L.L.C.",GS-35F-0268T,271 US HIGHWAY 46,STE H217,FAIRFIELD,NJ,07004-2458,,973-860-0606,kkonikowski@dmovers.com,http://www.dmovers.com,"Feb 7, 2027","Feb 7, 2027",DKEGJVN87KN9,s,,w,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0268T/GS35F0268T_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0268T&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,"DIGITAL SANDBOX, INC.",GS-10F-0374U,13324 HOLMES RD,,KANSAS CITY,MO,64145-1437,,571-297-3755,soliver@haystax.com,http://www.haystax.com,"Sep 24, 2023","Sep 24, 2028",E9EMEKAAVKJ6,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS10F0374U/GS10F0374U_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-10F-0374U&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,"DIGITAL SANDBOX, INC.",GS-35F-0009R,13324 HOLMES RD,,KANSAS CITY,MO,64145-1437,,571-297-3479,AHoddick@Haystax.com,http://www.haystax.com,"Oct 3, 2024","Oct 3, 2024",E9EMEKAAVKJ6,,o,,,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/GS35F0009R/GS35F0009R_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0009R&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,DISCOVER VIDEO LLC,GS-35F-592GA,101 N PLAINS INDUSTRIAL RD,,WALLINGFORD,CT,06492-2360,,(203)626-5267,mikes@discovervideo.com,www.discovervideo.com,"Aug 3, 2027","Aug 3, 2037",DUANEKWUZUK3,s,,,,,v,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F592GA/GS35F592GA_online.htm,
Information Technology , Electronic Commerce,MAS,54151ECOM ,"DLT SOLUTIONS, LLC",GS-35F-267DA,2411 DULLES CORNER PARK SUITE 80,,HERNDON,VA,20171-6168,,703-708-9639,gwac@dlt.com,www.dlt.com,"Apr 11, 2026","Apr 11, 2036",F1N2KDGBDTU8,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F267DA/GS35F267DA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-267DA&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,"DOFORMS, INC",GS-35F-415CA,14 COMMERCE DR STE 100,,CRANFORD,NJ,07016-3514,,908-505-9020,rbothe@doforms.com,http://www.doforms.com,"Jul 14, 2025","Jul 14, 2035",DDLZSDGHDKQ7,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F415CA/GS35F415CA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-415CA&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,"DYNAGRACE ENTERPRISES, INC.",47QSWA19D005C,151 N STATE ST STE A,,MORGAN,UT,84050-9919,,8006760058X102,jennifer@dynagrace.com,http://https://dynagrace.com,"Apr 1, 2024","Apr 1, 2039",K351DM4EXW27,s,,w,wo,ew,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QSWA19D005C/47QSWA19D005C_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QSWA19D005C&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,DYNATOUCH CORPORATION,GS-35F-306CA,9901 BROADWAY ST STE 115,,SAN ANTONIO,TX,78217-4916,,210-828-8343,tom.glassco@dynatouch.com,http://www.dynatouch.com,"Apr 28, 2025","Apr 28, 2035",UJFJML4RAG48,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F306CA/GS35F306CA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-306CA&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,"E-BUILDER, INC.",GS-35F-408AA,13450 W SUNRISE BLVD STE 600,,SUNRISE,FL,33323-2946,,954-513-3105,Carlos_Abaunza@trimble.com,http://www.e-Builder.net,"May 30, 2023","May 30, 2033",XLRUKJJEFMD1,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F408AA/GS35F408AA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-408AA&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,E-LOGIC INC.,GS-35F-521BA,1025 CONNECTICUT AVE NW,STE 1000,WASHINGTON,DC,20036-5417,,202-318-5349,aricaldes@e-logic.us,http://www.e-logic.us,"Sep 21, 2024","Sep 21, 2034",G8SNQ1CZGNX5,s,,,,,,,d,8a,h,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F521BA/GS35F521BA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-521BA&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,EARTHCAM INC.,GS-35F-0719P,650 E CRESCENT AVE STE 100,,UPPER SADDLE RIVER,NJ,07458-1843,,(201)488-1111,brian@earthcam.com,http://www.earthcam.net,"Aug 4, 2024","Aug 4, 2024",GB42U4L7ALL1,s,,,,,,,,,,Y,,https://www.gsaadvantage.gov/ref_text/GS35F0719P/GS35F0719P_online.htm,
Information Technology , Electronic Commerce,MAS,54151ECOM ,"EASIBUY, LLC",GS-35F-461BA,265 W MAIN ST # 203,,KENT,OH,44240-2461,,330-931-4684,brad@eauctionservices.com,http://www.eauctionservices.com,"Jul 31, 2024","Jul 31, 2034",ULC7NWFLFAE6,s,,,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F461BA/GS35F461BA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-461BA&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,"EC AMERICA, INC.",GS-35F-0511T,8444 WESTPARK DR STE 200,,MCLEAN,VA,22102-5112,,703-752-0610,gsateam@immixgroup.com,www.ecamerica.com,"Jun 26, 2027","Jun 26, 2027",G39YDVQG3ZH8,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0511T/GS35F0511T_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0511T&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,"EDUTAINMENTLIVE, LLC",GS-35F-474DA,7525 NW 4TH BLVD,,GAINESVILLE,FL,32607,,3526006906,peter@itpro.tv,http://itpro.tv,"Aug 25, 2026","Aug 25, 2036",MM8KLGXQ3CC5,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F474DA/GS35F474DA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-474DA&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,EFFECTUAL PUBLIC SECTOR INC.,GS-35F-135BA,163 WATERFRONT ST,STE 450,OXON HILL,MD,20745-1163,,7038566905,dtudahl@effectual.com,http://www.effectual.com,"Dec 26, 2023","Dec 26, 2033",KPE7GC6WV995,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F135BA/GS35F135BA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-135BA&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,"EMERGENT, LLC",GS-35F-0119W,4525 MAIN ST,STE 1500,VIRGINIA BEACH,VA,23462-3375,,757-663-4917,vehiclemgmt@emergent360.com,http://www.emergent360.com,"Nov 30, 2024","Nov 30, 2029",NUNVJJM2UYY1,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0119W/GS35F0119W_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0119W&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,ENAUTICS GROUP INC.,47QTCA22D000B,11801 DOMAIN BLVD FL 3,,AUSTIN,TX,78758-3430,,512-686-4600,dj@enautics.com,http://www.enautics.com,"Oct 4, 2026","Oct 4, 2041",V3GFMNN4BHM8,s,,,,,,,d,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA22D000B/47QTCA22D000B_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA22D000B&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,"ENERGYCAP, LLC",GS-35F-231CA,360 DISCOVERY DR,,BOALSBURG,PA,16827-2506,,877-327-3702,TASHA.HENDERSHOT@ENERGYCAP.COM,http://www.energycap.com,"Mar 11, 2025","Mar 11, 2035",L53SYKJJZJW3,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F231CA/GS35F231CA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-231CA&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,"EPION TECHNOLOGIES, INC.",47QTCA21D00DH,24911 VIA SANTA CRUZ,,MISSION VIEJO,CA,92692-2437,,(805)765-1341,tess@mileage-ace.com,http://www.mileage-ace.com,"Aug 11, 2026","Aug 11, 2041",V78KMNNDU7F8,s,,,,,,,,,,Y,Y,,
Information Technology , Electronic Commerce,MAS,54151ECOM ,"EQUINIX, INC.",GS-35F-401BA,4TH FLOOR,"1, LAGOON DRIVE",REDWOOD CITY,CA,94065,,650-598-6000,cgarcia@equinix.com,http://www.equinix.com,"Jun 10, 2024","Jun 10, 2034",YFNWL5CNBK41,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F401BA/GS35F401BA_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-401BA&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,"ESCGOV, INC.",GS-35F-0363P,8300 GREENSBORO DR,STE 1150,MC LEAN,VA,22102-3640,,571-643-2055,kzagurski@escgov.com,http://www.escgov.com,"Mar 15, 2024","Mar 15, 2024",K87WE4KQLBG4,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/GS35F0363P/GS35F0363P_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0363P&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,"ESVYDA!, INC.",47QTCA22D0072,293 ESTHER AVE,,CAMPBELL,CA,95008-1202,,4088290985,elozano@esvyda.com,http://https://www.esvyda.com/,"Apr 18, 2027","Apr 18, 2042",MAFUFKWJN8B4,s,,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA22D0072/47QTCA22D0072_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA22D0072&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,"EXPEDITION COMMUNICATIONS, LLC",GS-35F-0037U,5939 DARWIN CT,STE 109,CARLSBAD,CA,92008-7362,,619-846-2310,dean.eldridge@expeditioncommunications.com,expeditioncommunications.com,"Oct 16, 2027","Oct 16, 2027",STJ8KUHJ3Q78,s,,,,,v,,,,,Y,,https://www.gsaadvantage.gov/ref_text/GS35F0037U/GS35F0037U_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=GS-35F-0037U&sin=54151ECOM&src=elib&app=cat
Information Technology , Electronic Commerce,MAS,54151ECOM ,"FEDRESULTS, INC.",47QTCA20D0019,1900 CAMPUS COMMONS DR STE 100,,RESTON,VA,20191-1535,,703-889-8700,contracts@fedresults.com,http://www.fedresults.com,"Oct 22, 2024","Oct 22, 2039",NFFFR55KQUE3,,o,,,,,,,,,Y,Y,https://www.gsaadvantage.gov/ref_text/47QTCA20D0019/47QTCA20D0019_online.htm,https://www.gsaelibrary.gsa.gov/ElibMain/advRedirect.do?contract=47QTCA20D0019&sin=54151ECOM&src=elib&app=cat
